drug_code	DIN_7	Packaging	status	market_status	marketed_date	DIN_13	Community_approval	repayment_rate	drug_cost
65233504	3694150	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/01/2013	3400936941502	non	65%	"31,92"
65233689	3371487	"10 récipient(s) unidose(s) polyéthylène de 0,4 ml"	Présentation active	Déclaration de commercialisation	19/01/1997	3400933714871	non		
65233689	3371493	"100 récipient(s) unidose(s) polyéthylène de 0,4 ml"	Présentation active	Déclaration de commercialisation	19/11/1999	3400933714932	oui		
65233835	3579437	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	2/9/2002	3400935794376	oui	65%	"4,24"
65235359	3612471	plaquette(s) thermoformée(s) PVC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	13/04/2010	3400936124714	oui	65%	"6,29"
65235359	3956957	plaquette(s) thermoformée(s) PVC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	4/3/2010	3400939569574	oui	65%	"17,62"
65236258	2699524	2 flacon(s) polytéréphtalate (PET) avec fermeture de sécurité enfant de 176 ml avec gobelet(s) doseur(s) polypropylène	Présentation active	Déclaration de commercialisation	31/08/2015	3400926995249	oui	65%	"9,97"
65236468	4179160	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	9/9/2015	3400941791604	oui	65%	"7,38"
65236468	4179214	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	25/11/2014	3400941792144	non	65%	"21,39"
65238711	3065247	1 flacon(s) polyéthylène de 3 ml	Présentation active	Déclaration de commercialisation	19/01/1965	3400930652473	oui	65%	"2,04"
65239674	3007020	1 pot(s) polypropylène avec cuillère-mesure polystyrène de 125 g	Présentation active	Déclaration de commercialisation	16/11/2010	3400930070208	non		
65239699	3962840	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	11/1/2010	3400939628400	oui	15%	"6,23"
65241718	3125972	1 flacon(s) en verre brun de 30  ml avec compte-gouttes	Présentation active	Déclaration d'arrêt de commercialisation	28/02/2013	3400931259725	non	65%	"2,31"
65242617	3539432	1 récipient cryogénique fixe acier de 100  l	Présentation active	Déclaration de commercialisation	26/12/2000	3400935394323	oui		
65242617	5605831	1 évaporateur fixe acier de 100  l	Présentation active	Déclaration de commercialisation	10/11/1998	3400956058310	oui		
65242784	3562448	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	27/10/2004	3400935624482	oui	15%	"3,51"
65243256	4932203	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	14/11/2011	3400949322039	oui	65%	"7,38"
65243256	4932278	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	14/11/2011	3400949322787	oui	65%	"21,33"
65243459	2172538	"1 flacon(s) en verre de 1,7 ml"	Présentation active	Déclaration de commercialisation	24/01/2013	3400921725384	oui	100%	"315,38"
65243466	3757324	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	12/10/2006	3400937573245	oui	65%	"8,15"
65243466	3768397	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	2/4/2009	3400937683975	oui	65%	"24,49"
65243466	3795402	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	6/5/2009	3400937954020	oui	65%	"8,70"
65245613	2175063	10 ampoule(s) en verre de 1 ml	Présentation active	Déclaration de commercialisation	6/7/2012	3400921750638	oui		
65247087	3533487	"8 sachet(s)-dose(s) papier aluminium polyéthylène de 1,566 g"	Présentation active	Déclaration de commercialisation	12/11/2001	3400935334879	oui	65%	"6,16"
65247087	3533501	"12 sachet(s)-dose(s) papier aluminium polyéthylène de 1,566 g"	Présentation active	Déclaration de commercialisation	12/11/2001	3400935335012	oui	65%	"7,56"
65247265	3485506	"20 récipient(s) unidose(s) polyéthylène de 0,4 ml"	Présentation active	Déclaration de commercialisation	3/9/2001	3400934855061	non		
65247735	3634627	flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 100 comprimé(s)	Présentation active	Déclaration de commercialisation	1/9/2004	3400936346277	oui	65%	"81,44"
65248246	2762665	plaquette(s) PVC PVDC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	13/03/2014	3400927626654	non	100%	"30,23"
65248246	2762671	plaquette(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	23/02/2016	3400927626715	oui	100%	"30,23"
65249362	3219408	10 sachet(s) polyéthylène de 100 cm2	Présentation active	Déclaration de commercialisation	19/03/1982	3400932194087	oui		
65249362	3646292	5 sachet(s) polypropylène de 100 cm2	Présentation active	Déclaration de commercialisation	15/09/2005	3400936462922	non		
65249476	2177665	1 flacon(s) en verre de 250 ml avec gobelet(s) doseur(s) polypropylène	Présentation active	Déclaration de commercialisation	4/10/2012	3400921776652	non		
65249476	3090920	1 flacon(s) en verre de 125 ml avec gobelet doseur polypropylène	Présentation active	Déclaration de commercialisation	19/01/1969	3400930909201	oui		
65249476	3236878	1 flacon(s) en verre de 300 ml avec gobelet doseur polypropylène	Présentation active	Déclaration de commercialisation	19/10/1981	3400932368785	non		
65249476	3378118	1 flacon(s) en verre de 200 ml avec gobelet doseur polypropylène	Présentation active	Déclaration de commercialisation	19/10/1996	3400933781187	non		
65249953	3533091	plaquette(s) thermoformée(s) PVC-aluminium de 14 gélule(s)	Présentation active	Déclaration de commercialisation	11/12/2000	3400935330918	oui	65%	"4,08"
65250375	3578389	plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 30 capsule(s)	Présentation active	Déclaration de commercialisation	18/06/2002	3400935783899	oui	65%	"13,30"
65250560	3612614	plaquette(s) thermoformée(s) PVC-Aluminium de 10  comprimé(s)	Présentation active	Déclaration de commercialisation	5/8/2003	3400936126145	oui	65%	"7,29"
65250560	3612620	plaquette(s) thermoformée(s) PVC-Aluminium de 16  comprimé(s)	Présentation active	Déclaration de commercialisation	5/8/2003	3400936126206	oui	65%	"11,33"
65250838	2794168	3 plaquette(s) PVC-Aluminium de 21 comprimés blancs et 7 comprimés rouges	Présentation active	Déclaration de commercialisation	24/04/2015	3400927941689	non		
65253528	3882911	plaquette(s) thermoformée(s) PVC PVDC aluminium de 6 comprimé(s)	Présentation active	Déclaration de commercialisation	16/11/2009	3400938829112	oui	65%	"2,86"
65253528	3882934	plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	14/09/2009	3400938829341	oui	65%	"5,20"
65254676	2194505	plaquette(s) thermoformée(s) aluminium PVC de 56 gélule(s)	Présentation active	Déclaration de commercialisation	1/8/2012	3400921945058	oui	15%	"30,47"
65254758	3728357	plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	12/6/2006	3400937283571	oui	65%	"8,02"
65254758	3728392	plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	6/6/2008	3400937283922	oui	65%	"22,51"
65254854	4925367	plaquette(s) thermoformée(s) PVC PVDC aluminium de 20 comprimé(s)	Présentation active	Déclaration de commercialisation	28/07/2015	3400949253678	oui	65%	"2,32"
65254854	4925373	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	28/07/2015	3400949253739	oui	65%	"2,82"
65254879	3743960	plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	21/08/2007	3400937439602	oui	65%	"5,84"
65254879	3743983	plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 90 gélule(s)	Présentation active	Déclaration de commercialisation	21/08/2007	3400937439831	oui	65%	"16,21"
65254879	3744014	pilulier(s) polypropylène avec fermeture de sécurité enfant de 30 gélule(s)	Présentation active	Déclaration de commercialisation	3/3/2014	3400937440141	oui	65%	"5,84"
65256093	3964282	1 flacon(s) en verre de 2 ml	Présentation active	Déclaration de commercialisation	31/12/2009	3400939642826	oui		
65256093	3964307	1 flacon(s) en verre de 10 ml	Présentation active	Déclaration de commercialisation	31/12/2009	3400939643076	oui		
65256289	3267092	1 tube(s) aluminium de 30 g	Présentation active	Déclaration de commercialisation	19/03/1984	3400932670925	oui	15%	"3,07"
65256474	2243965	plaquette(s) PVC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400922439655	oui	100%	"113,24"
65256499	3352975	1 flacon(s) en verre brun de 50 ml avec compte-gouttes polyéthylène	Présentation active	Déclaration de commercialisation	18/10/2011	3400933529758	non		
65256983	3773688	1 plaquette(s) PVC-Aluminium de 21 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	3/7/2013	3400937736886	non		
65256983	3773694	3 plaquette(s) PVC-Aluminium de 21 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	25/06/2013	3400937736947	non		
65257590	5618093	50 ampoule(s) en verre de 5 ml	Présentation active	Déclaration de commercialisation	1/9/2000	3400956180936	oui		
65259207	2191197	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	18/12/2013	3400921911978	oui	65%	"7,38"
65259207	2191228	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	18/12/2013	3400921912289	oui	65%	"21,39"
65260775	3821766	plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	21/11/2013	3400938217667	non	65%	"30,11"
65261375	3489881	"1 flacon(s) en verre brun de 2,5  ml"	Présentation active	Déclaration de commercialisation	11/12/1998	3400934898815	oui	100%	"4,47"
65261489	3675750	plaquette(s) thermoformée(s) PVC polyéthylène de 1 ovule(s)	Présentation active	Déclaration de commercialisation	26/04/2005	3400936757509	oui	30%	"2,97"
65262018	4195041	plaquette(s) thermoformée(s) aluminium PVDC PVC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	15/04/2013	3400941950414	oui	100%	"66,58"
65262064	3609517	plaquette(s) thermoformée(s) PVC-Aluminium de 12  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	17/07/2013	3400936095175	non		
65262477	3322129	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	19/02/1991	3400933221294	oui	65%	"11,86"
65262477	3713999	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s)	Présentation active	Déclaration de commercialisation	7/9/2006	3400937139991	oui	65%	"34,77"
65262477	5608166	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 50 comprimé(s)	Présentation active	Déclaration de commercialisation	19/03/1999	3400956081660	oui		
65262744	4981934	plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	15/11/2011	3400949819348	oui	65%	"7,38"
65262744	4981963	plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	15/11/2011	3400949819638	oui	65%	"21,39"
65263198	3791284	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	3/9/2015	3400937912846	non	65%	"35,84"
65264040	3315477	"6 sachet(s)-dose(s) papier aluminium polyéthylène de 4,4 g"	Présentation active	Déclaration d'arrêt de commercialisation	30/05/2012	3400933154776	non	65%	"2,90"
65264446	3995503	plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 4 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400939955032	non		
65264446	3995549	plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 8 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400939955490	non		
65264446	3995578	plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400939955780	non		
65264460	3571393	plaquette(s) thermoformée(s) PVC aluminium de 16 comprimé(s)	Présentation active	Déclaration de commercialisation	8/10/2008	3400935713933	oui	65%	"2,10"
65264460	3931354	plaquette(s) thermoformée(s) PVC aluminium de 8 comprimé(s)	Présentation active	Déclaration de commercialisation	2/6/2009	3400939313542	non		
65265313	3666627	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	14/11/2005	3400936666276	oui	65%	"3,98"
65265758	3278799	plaquette(s) thermoformée(s) PVC-Aluminium de 30  gélule(s)	Présentation active	Déclaration de commercialisation	19/02/1986	3400932787999	oui	30%	"3,09"
65265765	3351510	film(s) thermosoudé(s) aluminium polyéthylène de 20  comprimé(s)	Présentation active	Déclaration de commercialisation	1/7/1998	3400933515102	oui	65%	"2,48"
65268042	2226990	plaquette(s) thermoformée(s) PVC-Aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	28/03/2013	3400922269900	oui	30%	"3,32"
65269984	3870859	plaquette(s) thermoformée(s) PVC aluminium polyamide de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	12/3/2010	3400938708592	oui	65%	"4,98"
65269984	3870888	plaquette(s) thermoformée(s) PVC aluminium polyamide de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	12/3/2010	3400938708882	oui	65%	"13,75"
65270506	5756777	1 flacon(s) en verre de 20 ml	Présentation active	Déclaration de commercialisation	22/02/2010	3400957567774	oui		
65272215	3666679	plaquette(s) thermoformée(s) aluminium de 12 lyophilisat(s)	Présentation active	Déclaration de commercialisation	5/9/2005	3400936666795	non		
65272375	5667097	1 flacon(s) en verre de 5 ml	Présentation active	Déclaration d'arrêt de commercialisation	29/08/2012	3400956670970	oui		
65272375	5667111	1 flacon(s) en verre de 10 ml	Présentation active	Déclaration d'arrêt de commercialisation	30/05/2012	3400956671113	oui		
65272375	5680867	"1 flacon(s) en verre de 12,5 ml"	Présentation active	Déclaration d'arrêt de commercialisation	4/10/2012	3400956808670	non		
65274084	3765507	plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	14/12/2006	3400937655071	oui	65%	"5,38"
65275325	4941320	5 flacon(s) en verre de 4 ml	Présentation active	Déclaration de commercialisation	18/10/2011	3400949413201	oui		
65278054	3605436	plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	25/10/2010	3400936054363	oui	65%	"6,29"
65278054	3607547	plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	25/10/2010	3400936075474	oui	65%	"17,62"
65281285	3466667	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	19/11/1998	3400934666674	oui	65%	"2,63"
65282234	3002377	plaquette(s) polyamide aluminium PVC-Aluminium de 56 gélule(s)	Présentation active	Déclaration de commercialisation	25/02/2016	3400930023778	oui	65%	"6,66"
65282234	3002378	plaquette(s) polyamide aluminium PVC-Aluminium de 84 gélule(s)	Présentation active	Déclaration de commercialisation	25/02/2016	3400930023785	oui	65%	"9,62"
65282348	3276576	plaquette(s) thermoformée(s) PVC aluminium de 20 comprimé(s)	Présentation active	Déclaration de commercialisation	19/07/1937	3400932765768	non		
65282490	3609167	1 flacon(s) en verre jaune(brun) de 300 ml avec cuillère-mesure polypropylène	Présentation active	Déclaration d'arrêt de commercialisation	14/11/2011	3400936091672	non		
65282490	4962871	1 flacon(s) en verre jaune(brun) de 200 ml avec cuillère-mesure polypropylène	Présentation active	Déclaration de commercialisation	24/08/2011	3400949628711	non		
65283215	3364748	plaquette(s) thermoformée(s) PVC polyamide aluminium de 28 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	24/12/2013	3400933647483	non	65%	"6,93"
65283311	3748489	"1 seringue(s) préremplie(s) en verre de 0,5 ml"	Présentation active	Déclaration de commercialisation	11/10/2010	3400937484893	oui	65%	"2,767,66"
65283820	3762667	flacon(s) polyéthylène haute densité (PEHD) de 30 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/06/2012	3400937626675	non		
65283820	3821039	28 plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC de 1 gélule(s)	Présentation active	Déclaration de commercialisation	7/10/2008	3400938210392	oui	100%	"2,635,83"
65283877	5637825	1 flacon(s) en verre de 513 mg	Présentation active	Déclaration de commercialisation	17/09/2013	3400956378258	oui		
65284210	3030378	1 flacon(s) en verre brun de 4 g avec applicateur(s) polyéthylène basse densité (PEBD)	Présentation active	Déclaration de commercialisation	19/07/1971	3400930303788	non		
65284281	3386342	1 flacon(s) polyéthylène de 30 g	Présentation active	Déclaration de commercialisation	19/11/1996	3400933863425	oui	30%	"2,77"
65284993	3434874	2 plaquette(s) thermoformée(s) PVC aluminium de 6  gélule(s)	Présentation active	Déclaration de commercialisation	19/02/1998	3400934348747	non		
65284993	3434880	3 plaquette(s) thermoformée(s) PVC aluminium de 6  gélule(s)	Présentation active	Déclaration de commercialisation	1/6/1998	3400934348808	non		
65285180	2669115	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	5/9/2013	3400926691158	oui	65%	"7,38"
65286898	3565197	5 cartouche(s) en verre  de 3 ml dans stylo pré-rempli	Présentation active	Déclaration d'arrêt de commercialisation	18/06/2013	3400935651976	non	65%	"54,16"
65288422	3914769	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	20/02/2010	3400939147697	oui	65%	"30,11"
65288721	5601968	1 flacon(s) en verre de 20 ml	Présentation active	Déclaration de commercialisation	19/01/1998	3400956019687	oui		
65289129	3115442	plaquette(s) thermoformée(s) PVC-aluminium de 50  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	25/03/2013	3400931154426	non		
65290658	2758764	plaquette(s) PVC PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	7/7/2014	3400927587641	oui	65%	"12,43"
65291272	2790992	24 sachet(s) polyester aluminium polyéthylène de 10 ml	Présentation active	Déclaration de commercialisation	23/07/2015	3400927909924	oui	15%	"2,89"
65291824	2246225	flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	15/07/2014	3400922462257	non	100%	"2,098,57"
65291824	2732581	plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 56 comprimé(s)	Présentation active	Déclaration de commercialisation	22/05/2014	3400927325816	oui	100%	"1,967,39"
65292075	3290553	1 flacon(s) en verre jaune(brun) de 14 ml	Présentation active	Déclaration d'arrêt de commercialisation	25/06/2012	3400932905539	non		
65294293	3468146	1 flacon(s) de 90 ml avec gobelet(s) doseur(s)	Présentation active	Déclaration de commercialisation	7/4/2010	3400934681462	oui	15%	"2,48"
65294293	3468152	1 flacon(s) de 500 ml avec gobelet(s) doseur(s)	Présentation active	Déclaration de commercialisation	27/01/2014	3400934681523	non		
65294293	3468169	1 flacon(s) de 200 ml avec gobelet(s) doseur(s)	Présentation active	Déclaration de commercialisation	27/01/2014	3400934681691	non		
65294763	2791365	1 flacon(s) en verre de 20 g avec cuillère-mesure polystyrène	Présentation active	Déclaration de commercialisation	22/09/2014	3400927913655	non	65%	"30,09"
65296020	3970704	plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/01/2014	3400939707044	non		
65296084	3656592	pilulier(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 5 comprimé(s)	Présentation active	Déclaration de commercialisation	6/6/2005	3400936565920	oui		
65296084	5641034	pilulier(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	26/05/2003	3400956410347	oui		
65301147	3469275	plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	15/12/2011	3400934692758	oui	65%	"6,62"
65301827	5781752	générateur(s) pour élution de 2 - 50 GBq de technétium-99 m à la date de calibration	Présentation active	Déclaration de commercialisation	3/2/2014	3400957817527	non		
65304442	3471622	flacon(s) en verre avec fermeture de sécurité enfant de 5 gélule(s)	Présentation active	Déclaration de commercialisation	30/06/2010	3400934716225	non		
65306016	2225832	20 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 2 ml	Présentation active	Déclaration de commercialisation	16/06/2014	3400922258324	oui	65%	"20,27"
65306564	3923202	plaquette(s) thermoformée(s) PVC-Aluminium de 12 gélule(s)	Présentation active	Déclaration de commercialisation	14/09/2009	3400939232027	non		
65306863	3550497	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	28/05/2001	3400935504975	oui	65%	"6,93"
65306863	3724253	plaquette(s) thermoformée(s) aluminium de 84 comprimé(s)	Présentation active	Déclaration de commercialisation	12/10/2015	3400937242530	oui	65%	"20,06"
65309140	3077368	2 film(s) thermosoudé(s) aluminium polyéthylène de 5  suppositoire(s)	Présentation active	Déclaration de commercialisation	19/01/1949	3400930773680	non		
65309165	3870374	plaquette(s) thermoformée(s) polyamide aluminium PVC de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	6/5/2009	3400938703740	oui	65%	"4,51"
65309165	3870397	plaquette(s) thermoformée(s) polyamide aluminium PVC de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	6/5/2009	3400938703979	oui	65%	"8,23"
65309788	3859088	1 pilulier(s) polypropylène de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	11/4/2014	3400938590883	non		
65310178	3282594	plaquette(s) thermoformée(s) PVC-aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	19/04/1986	3400932825943	oui	65%	"8,00"
65310228	3957425	plaquette(s) thermoformée(s) PVC PVDC aluminium de 50 comprimé(s)	Présentation active	Déclaration de commercialisation	15/12/2010	3400939574257	oui	100%	"55,89"
65310242	3734895	plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	23/07/2007	3400937348959	oui	65%	"8,02"
65310452	3409072	8 sachet(s) aluminium P-A-M-éthylène (SURLYN) de 1  dispositif(s)	Présentation active	Déclaration d'arrêt de commercialisation	28/02/2015	3400934090721	non	65%	"7,27"
65311668	3676502	1 poche(s) PVC plastifié de 500 ml avec embout(s) T-OFF	Présentation active	Déclaration de commercialisation	1/2/2009	3400936765023	oui	65%	"3,05"
65311668	3676519	1 poche(s) PVC plastifié de 1000 ml avec embout(s) T-OFF	Présentation active	Déclaration de commercialisation	1/2/2009	3400936765191	oui	65%	"3,72"
65311668	5658744	20 poche(s) PVC plastifié de 500 ml avec embout(s) T-OFF	Présentation active	Déclaration de commercialisation	15/05/2005	3400956587445	oui		
65311668	5658750	10 poche(s) PVC plastifié de 1000 ml avec embout(s) T-OFF	Présentation active	Déclaration de commercialisation	1/4/2009	3400956587506	oui		
65311860	4929201	plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	22/12/2010	3400949292011	oui	65%	"6,57"
65312567	3030906	plaquette(s) thermoformée(s) PVC-aluminium de 20 comprimé(s)	Présentation active	Déclaration de commercialisation	19/01/1970	3400930309063	non		
65313021	3864965	"1 seringue(s) préremplie(s) en verre de 0,8 ml avec aiguille(s) avec dispositif de sécurité"	Présentation active	Déclaration de commercialisation	4/3/2010	3400938649659	oui	100%	"148,50"
65314109	4901013	1 pilulier(s) polypropylène de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	13/05/2013	3400949010134	oui	65%	"24,25"
65314657	5865992	1 flacon(s) en verre	Présentation active	Déclaration de commercialisation	22/06/2015	3400958659928	oui		
65315798	3490944	plaquette(s) PVC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	15/07/2010	3400934909443	oui	65%	"4,58"
65316156	3305125	1 plaquette(s) thermoformée(s) PVC-aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	19/05/1991	3400933051259	non		
65316156	3305131	3 plaquette(s) thermoformée(s) PVC-aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	19/05/1991	3400933051310	non		
65316206	3255746	1 tube(s) aluminium verni de 30 g	Présentation active	Déclaration de commercialisation	19/12/1986	3400932557462	oui	30%	"3,66"
65317023	5585382	1 ampoule(s) en verre de 5 ml	Présentation active	Déclaration de commercialisation	19/03/1995	3400955853824	oui		
65317710	3674294	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	4/12/2012	3400936742949	non	65%	"5,74"
65317895	3456315	plaquette(s) thermoformée(s) PVC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	27/07/2005	3400934563157	oui	65%	"2,16"
65317895	5766698	plaquette(s) thermoformée(s) PVC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	21/07/2010	3400957666989	oui		
65319558	3727990	plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	17/07/2012	3400937279901	non		
65319857	5593660	"50 cartouche(s) en verre de 1,7 ml, avec bouchon piston avec canal"	Présentation active	Déclaration de commercialisation	19/05/1997	3400955936602	oui		
65319985	5800478	5 ampoule(s) en verre de 5 ml	Présentation active	Déclaration de commercialisation	2/5/2014	3400958004780	oui		
65320140	3098471	1 sachet(s) polyéthylène de 700 g	Présentation active	Déclaration de commercialisation	19/01/1936	3400930984710	oui	30%	"8,28"
65320254	3944084	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	10/9/2010	3400939440842	oui	65%	"22,45"
65320254	3946812	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	17/09/2010	3400939468129	oui	65%	"7,77"
65320578	3685470	plaquette(s) thermoformée(s) aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	25/07/2005	3400936854703	oui	65%	"4,15"
65322216	2243706	plaquette(s) aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	9/7/2015	3400922437064	oui	65%	"24,51"
65322262	3331909	plaquette(s) thermoformée(s) PVC-aluminium de 16 comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1991	3400933319090	oui	65%	"2,61"
65322636	3726364	plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	12/4/2006	3400937263641	oui	65%	"7,38"
65322636	3740134	plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	1/10/2008	3400937401340	oui	65%	"21,39"
65323026	3232320	plaquette(s) thermoformée(s) PVC-aluminium de 96 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	20/01/2014	3400932323203	non		
