10025	S03AA30	"ANTIINFECTIVES, COMBINATIONS"	52:04.04	ANTIBACTERIALS						
85339	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
85342	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.20	PROPYLAMINE DERIVATIVES						
85342	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
85368	D08AJ01	BENZALKONIUM	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
85371	C09BA05	RAMIPRIL AND DIURETICS	24:32.04	ANGIOTENSIN-CONVERTING ENZYME INHIBITORS						
85371	C09BA05	RAMIPRIL AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
85375	D02AC	SOFT PARAFFIN AND FAT PRODUCTS	84:24.12	BASIC OINTMENTS AND PROTECTANTS						
85376	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
85378	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
85380	R06AE05	MECLOZINE	56:22.08	ANTIHISTAMINES						
85402	N05AX08	RISPERIDONE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
85403	N05AX08	RISPERIDONE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
85404	N05AX08	RISPERIDONE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
85406	N05AX08	RISPERIDONE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
85407	N05AX08	RISPERIDONE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
85408	N05AX08	RISPERIDONE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
85411	C07AB03	ATENOLOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
85412	C07AB03	ATENOLOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
85413	C07AB03	ATENOLOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
85415	D06AX05	BACITRACIN	84:04.04	ANTIBIOTICS						
85416	C08CA01	AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
85429	A04AA01	ONDANSETRON	56:22.20	5-HT3 RECEPTOR ANTAGONISTS						
85430	A04AA01	ONDANSETRON	56:22.20	5-HT3 RECEPTOR ANTAGONISTS						
85440	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
85443	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
85458	N06AB04	CITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
85459	M01AE51	"IBUPROFEN, COMBINATIONS"	04:04.04	ETHANOLAMINE DERIVATIVES						
85459	M01AE51	"IBUPROFEN, COMBINATIONS"	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
85465	V01AA03	HOUSE DUST MITES	92:05.00*	ALLERGENIC EXTRACTS						
85466	V01AA03	HOUSE DUST MITES	92:05.00*	ALLERGENIC EXTRACTS						
85499	P02CC01	PYRANTEL	08:08.00	ANTHELMINTICS						
85516	M03BA53	"METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS"	12:20.04	CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS						
85516	M03BA53	"METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
85537	R05CA03	GUAIFENESIN	48:16.00	EXPECTORANTS						
85539	M05BA07	RISEDRONIC ACID	92:24.00	BONE RESORPTION INHIBITORS						
85540	M05BA07	RISEDRONIC ACID	92:24.00	BONE RESORPTION INHIBITORS						
85563	C03XA01	TOLVAPTAN	40:28.28	VASOPRESSIN ANTAGONISTS						
85571	V03AN04	NITROGEN	92:92.00	OTHER MISCELLANEOUS THERAPEUTIC AGENTS						
85591	L02BG04	LETROZOLE	10:00.00	ANTINEOPLASTIC AGENTS						
85594	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:08.00	ANTITUSSIVES						
85594	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:16.00	EXPECTORANTS						
85595	R05CA03	GUAIFENESIN	48:16.00	EXPECTORANTS						
85620	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:08.00	ANTITUSSIVES						
85629	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
85630	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
85639	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
85664	A11CC05	COLECALCIFEROL	88:16.00	VITAMIN D						
85672	D02AE51	"CARBAMIDE, COMBINATIONS"	84:24.12	BASIC OINTMENTS AND PROTECTANTS						
85672	D02AE51	"CARBAMIDE, COMBINATIONS"	84:28.00	KERATOLYTIC AGENTS						
85674	D10AE01	BENZOYL PEROXIDE	84:28.00	KERATOLYTIC AGENTS						
85679	A06AB56	"SENNA GLYCOSIDES, COMBINATIONS"	56:12.00	CATHARTICS AND LAXATIVES						
85725	A06AA01	LIQUID PARAFFIN	56:12.00	CATHARTICS AND LAXATIVES						
85728	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
85733	C09CA04	IRBESARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
85735	C09CA04	IRBESARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
85737	C09DA04	IRBESARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
85737	C09DA04	IRBESARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
85739	C09DA04	IRBESARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
85739	C09DA04	IRBESARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
85740	C09DA04	IRBESARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
85740	C09DA04	IRBESARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
85802	D02AA	SILICONE PRODUCTS	84:24.12	BASIC OINTMENTS AND PROTECTANTS						
85822	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
85833	D10AE01	BENZOYL PEROXIDE	84:28.00	KERATOLYTIC AGENTS						
85842	D08AJ01	BENZALKONIUM	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
85853	L04AA10	SIROLIMUS	92:44.00	IMMUNOSUPPRESSIVE AGENTS						
85854	L04AA10	SIROLIMUS	92:44.00	IMMUNOSUPPRESSIVE AGENTS						
85855	L04AA10	SIROLIMUS	92:44.00	IMMUNOSUPPRESSIVE AGENTS						
85856	L04AA10	SIROLIMUS	92:44.00	IMMUNOSUPPRESSIVE AGENTS						
85906	N06AX16	VENLAFAXINE	28:16.04.16	SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS						
85907	N06AX16	VENLAFAXINE	28:16.04.16	SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS						
85908	N06AX16	VENLAFAXINE	28:16.04.16	SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS						
85925	B02BD02	COAGULATION FACTOR VIII	20:28.16	HEMOSTATICS						
85926	B02BD02	COAGULATION FACTOR VIII	20:28.16	HEMOSTATICS						
85930	A03AX13	SILICONES	56:10.00	ANTIFLATULENTS						
85931	A03AX13	SILICONES	56:10.00	ANTIFLATULENTS						
85936	R01BA03	PHENYLEPHRINE	12:12.04	ALPHA-ADRENERGIC AGONISTS						
85944	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
85961	G04CB01	FINASTERIDE	92:08.00	5 ALFA REDUCTASE INHIBITORS						
85962	L02BB03	BICALUTAMIDE	10:00.00	ANTINEOPLASTIC AGENTS						
85979	L02BG04	LETROZOLE	10:00.00	ANTINEOPLASTIC AGENTS						
85981	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
85991	A10BG03	PIOGLITAZONE	68:20.28	THIAZOLIDINEDIONES						
85992	A10BG03	PIOGLITAZONE	68:20.28	THIAZOLIDINEDIONES						
85995	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
85996	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
85997	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
85998	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
85999	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86026	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86028	D04AB07	PRAMOCAINE	84:08.00	ANTIPRURITICS AND LOCAL ANESTHETICS						
86048	R06AE07	CETIRIZINE	04:08.00	SECOND GENERATION ANTIHISTAMINES						
86049	R06AE07	CETIRIZINE	04:08.00	SECOND GENERATION ANTIHISTAMINES						
86050	V07AB	"SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT"	52:92.00	"EENT DRUGS, MISCELLANEOUS"						
86052	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86062	C08CA01	AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
86063	C08CA01	AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
86067	L02BG04	LETROZOLE	10:00.00	ANTINEOPLASTIC AGENTS						
86073	S01ED51	"TIMOLOL, COMBINATIONS"	52:40.04	ALPHA-ADRENERGIC AGONISTS						
86073	S01ED51	"TIMOLOL, COMBINATIONS"	52:40.08	BETA-ADRENERGIC AGENTS						
86075	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86077	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86079	R06AA02	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
86114	N06DA03	RIVASTIGMINE	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
86115	N06DA03	RIVASTIGMINE	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
86116	N06DA03	RIVASTIGMINE	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
86117	N06DA03	RIVASTIGMINE	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
86120	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86130	L04AA18	EVEROLIMUS	10:00.00	ANTINEOPLASTIC AGENTS						
86131	L04AA18	EVEROLIMUS	10:00.00	ANTINEOPLASTIC AGENTS						
86132	L04AA18	EVEROLIMUS	10:00.00	ANTINEOPLASTIC AGENTS						
86150	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86151	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86152	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86153	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86154	C10AA01	SIMVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86160	D04AA32	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
86161	D04AA32	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
86162	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86176	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86177	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86178	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86179	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
86187	R01BA03	PHENYLEPHRINE	52:32.00	VASOCONSTRICTORS						
86199	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:08.00	ALKALINIZING AGENTS						
86199	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:34.00*	HEMODIALYSIS SOLUTION						
86200	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:08.00	ALKALINIZING AGENTS						
86200	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:34.00*	HEMODIALYSIS SOLUTION						
86201	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:08.00	ALKALINIZING AGENTS						
86201	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:34.00*	HEMODIALYSIS SOLUTION						
86218	N03AX09	LAMOTRIGINE	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86219	N03AX09	LAMOTRIGINE	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86220	N03AX09	LAMOTRIGINE	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86221	D10AD03	ADAPALENE	84:92.00	MISC. SKIN AND MUCOUS MEMBRANE AGENTS						
86235	N02AB03	FENTANYL	28:08.08	OPIATE AGONISTS						
86236	N02AB03	FENTANYL	28:08.08	OPIATE AGONISTS						
86237	N02AB03	FENTANYL	28:08.08	OPIATE AGONISTS						
86238	N02AB03	FENTANYL	28:08.08	OPIATE AGONISTS						
86239	N02AB03	FENTANYL	28:08.08	OPIATE AGONISTS						
86241	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
86242	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
86243	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
86258	D08AJ01	BENZALKONIUM	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
86272	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86281	R01BA52	"PSEUDOEPHEDRINE, COMBINATIONS"	04:08.00	SECOND GENERATION ANTIHISTAMINES						
86281	R01BA52	"PSEUDOEPHEDRINE, COMBINATIONS"	12:12.12	ALPHA-AND BETA-ADRENERGIC AGONISTS						
86294	D08AE04	TRICLOSAN	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
86303	G04BD07	TOLTERODINE	86:12.04	Antimuscarinics						
86304	G04BD07	TOLTERODINE	86:12.04	Antimuscarinics						
86305	G04BD07	TOLTERODINE	86:12.04	Antimuscarinics						
86306	G04BD07	TOLTERODINE	86:12.04	Antimuscarinics						
86313	V07AC	"BLOOD TRANSFUSION, AUXILIARY PRODUCTS"	20:12.04.92	MISCELLANEOUS ANTICOAGULANTS						
86321	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86326	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86338	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86343	L01BA01	METHOTREXATE	10:00.00	ANTINEOPLASTIC AGENTS						
86357	A07DA03	LOPERAMIDE	56:08.00	ANTIDIARRHEA AGENTS						
86361	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
86362	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
86364	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
86365	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
86366	R05DA20	COMBINATIONS	48:08.00	ANTITUSSIVES						
86383	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86384	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86388	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86389	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86390	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86392	D08AJ01	BENZALKONIUM	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
86393	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86394	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86406	D01AE18	TOLNAFTATE	84:04.08.40	THIOCARBAMATES						
86414	A06AD65	"MACROGOL, COMBINATIONS"	56:12.00	CATHARTICS AND LAXATIVES						
86425	B01AB05	ENOXAPARIN	20:12.04.16	HEPARINS						
86444	R05DA09	DEXTROMETHORPHAN	48:08.00	ANTITUSSIVES						
86447	M01AE02	NAPROXEN	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
86456	J01MA02	CIPROFLOXACIN	08:12.18	QUINOLONES						
86457	J01MA02	CIPROFLOXACIN	08:12.18	QUINOLONES						
86458	J01MA02	CIPROFLOXACIN	08:12.18	QUINOLONES						
86459	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86461	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86471	D04AB01	LIDOCAINE	84:08.00	ANTIPRURITICS AND LOCAL ANESTHETICS						
86472	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86473	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86474	M01AE02	NAPROXEN	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
86492	N02CC04	RIZATRIPTAN	28:32.28	SELECTIVE SEROTONIN AGONISTS						
86493	N02CC04	RIZATRIPTAN	28:32.28	SELECTIVE SEROTONIN AGONISTS						
86500	G03AB08	DIENOGEST AND ESTROGEN	68:12.00	CONTRACEPTIVES						
86505	A02BC05	ESOMEPRAZOLE	56:28.36	PROTON-PUMP INHIBITORS						
86518	M01AE02	NAPROXEN	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
86528	C10AB02	BEZAFIBRATE	24:06.06	FRIBIC ACID DERIVATIVES						
86535	J06BA01	"IMMUNOGLOBULINS, NORMAL HUMAN, FOR EXTRAVASC. ADM"	80:04.00	SERUMS						
86537	J06BB04	HEPATITIS B IMMUNOGLOBULIN	80:04.00	SERUMS						
86547	D02AC	SOFT PARAFFIN AND FAT PRODUCTS	84:24.12	BASIC OINTMENTS AND PROTECTANTS						
86549	J06BB02	TETANUS IMMUNOGLOBULIN	80:04.00	SERUMS						
86553	N02CC04	RIZATRIPTAN	28:32.28	SELECTIVE SEROTONIN AGONISTS						
86597	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86603	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
86604	R06AX13	LORATADINE	04:08.00	SECOND GENERATION ANTIHISTAMINES						
86610	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86612	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.04	ETHANOLAMINE DERIVATIVES						
86612	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86615	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
86620	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
86621	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.04	ETHANOLAMINE DERIVATIVES						
86621	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86622	N03AX14	LEVETIRACETAM	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86623	N03AX14	LEVETIRACETAM	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86624	N03AX14	LEVETIRACETAM	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86654	D01AE18	TOLNAFTATE	84:04.08.40	THIOCARBAMATES						
86665	A04AD11	NABILONE	56:22.92	MISCELLANEOUS ANTIEMETICS						
86670	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86716	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86725	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
86729	D06AX55	"BACITRACIN, COMBINATIONS"	84:04.04	ANTIBIOTICS						
86755	N02CC04	RIZATRIPTAN	28:32.28	SELECTIVE SEROTONIN AGONISTS						
86764	N05CF01	ZOPICLONE	28:24.92	MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS						
86765	N05CF01	ZOPICLONE	28:24.92	MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS						
86766	N05CF01	ZOPICLONE	28:24.92	MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS						
86778	L02BG04	LETROZOLE	10:00.00	ANTINEOPLASTIC AGENTS						
86788	N05AA01	CHLORPROMAZINE	28:16.08.24	PHENOTHIAZINES						
86789	R06AD02	PROMETHAZINE	04:04.12	PHENOTHIAZINE DERIVATIVES						
86800	A04AA01	ONDANSETRON	56:22.00	ANTIEMETICS						
86804	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
86808	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86809	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86810	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86811	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86812	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
86813	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86851	A07BA01	MEDICINAL CHARCOAL	56:04.00	ANTACIDS AND ADSORBENTS						
86876	N02AA01	MORPHINE	28:08.08	OPIATE AGONISTS						
86877	N02AA01	MORPHINE	28:08.08	OPIATE AGONISTS						
86879	N02AA01	MORPHINE	28:08.08	OPIATE AGONISTS						
86886	A02BA03	FAMOTIDINE	56:28.12	HISTAMINE H2-ANTAGONISTS						
86887	A02BA03	FAMOTIDINE	56:28.12	HISTAMINE H2-ANTAGONISTS						
86894	C08DB01	DILTIAZEM	24:28.92	MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS						
86895	N06AX12	BUPROPION	28:16.04.92	MISCELLANEOUS ANTIDEPRESSANTS						
86896	N06AX12	BUPROPION	28:16.04.92	MISCELLANEOUS ANTIDEPRESSANTS						
86899	N05AB02	FLUPHENAZINE	28:16.08.24	PHENOTHIAZINES						
86900	H05BA01	CALCITONIN (SALMON SYNTHETIC)	68:24.00	PARATHYROID						
86914	J01MA14	MOXIFLOXACIN	08:12.18	QUINOLONES						
86925	C01CE02	MILRINONE	24:04.08	CARDIOTONIC AGENTS						
86933	N05CD08	MIDAZOLAM	28:24.08	BENZODIAZEPINES						
86934	N05CD08	MIDAZOLAM	28:24.08	BENZODIAZEPINES						
86944	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
86951	N05AD01	HALOPERIDOL	28:16.08.08	BUTYROPHENONES						
86952	N05AD01	HALOPERIDOL	28:16.08.08	BUTYROPHENONES						
86985	A04AA02	GRANISETRON	56:22.20	5-HT3 RECEPTOR ANTAGONISTS						
86997	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
87005	M01AE51	"IBUPROFEN, COMBINATIONS"	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
87015	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
87065	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
87066	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
87068	M05BA04	ALENDRONIC ACID	92:24.00	BONE RESORPTION INHIBITORS						
87069	M05BA04	ALENDRONIC ACID	92:24.00	BONE RESORPTION INHIBITORS						
87077	C07AG01	LABETALOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
87085	N07AA01	NEOSTIGMINE	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
87086	N07AA01	NEOSTIGMINE	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
87087	D04AB51	"LIDOCAINE, COMBINATIONS"	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
87087	D04AB51	"LIDOCAINE, COMBINATIONS"	84:08.00	ANTIPRURITICS AND LOCAL ANESTHETICS						
87090	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.04	ETHANOLAMINE DERIVATIVES						
87090	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
87100	A02BC01	OMEPRAZOLE	56:28.36	PROTON-PUMP INHIBITORS						
87113	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
87114	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
87115	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
87116	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
87117	N02CC01	SUMATRIPTAN	28:32.28	SELECTIVE SEROTONIN AGONISTS						
87120	N05CF01	ZOPICLONE	28:24.92	MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS						
87121	N05CF01	ZOPICLONE	28:24.92	MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS						
87129	H02AB02	DEXAMETHASONE	68:04.00	ADRENALS						
87130	H02AB02	DEXAMETHASONE	68:04.00	ADRENALS						
87131	N06AX12	BUPROPION	28:16.04.92	MISCELLANEOUS ANTIDEPRESSANTS						
