FO_PRD_ID	PRD_NAME	MAST_PRD_NAME	DOSAGE	UNIT	DOSAGE2	UNIT2	MOL_EID	MOL_NAME	ATC_NAME	MANUFACTURER	INGREDIENT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT
2050683	BRINTELLIXFILM COATED 10MG 28 TABS		0	unknown	0	unknown	0		UNKNOWN	LUNDBECK AUSTRALIA	VORTIOXETINE	28	10	MG				
2050684	BRINTELLIXFILM COATED 15MG 28 TABS		0	unknown	0	unknown	0		UNKNOWN	LUNDBECK AUSTRALIA	VORTIOXETINE	28	15	MG				
2050686	BRINTELLIXFILM COATED 20MG 28 TABS		0	unknown	0	unknown	0		UNKNOWN	LUNDBECK AUSTRALIA	VORTIOXETINE	28	20	MG				
2050682	BRINTELLIXFILM COATED 5MG 28 TABS		0	unknown	0	unknown	0		UNKNOWN	LUNDBECK AUSTRALIA	VORTIOXETINE	28	5	MG				
8953	NEILMED NASADROPS SALINE	NEILMED NASADROPS SALINE					67057		OTHER NASAL PREPARATIONS		WATER							
8957	NEILMED NASAMIST SALINE SPRAY - ALL-IN-ONE	NEILMED NASAMIST SALINE SPRAY - ALL-IN-ONE					67057		OTHER NASAL PREPARATIONS		WATER							
8955	NEILMED NASAMIST SALINE SPRAY - ISOTONIC	NEILMED NASAMIST SALINE SPRAY - ISOTONIC					67057		OTHER NASAL PREPARATIONS		WATER							
28672	NEILMED SINUFLO READY RINSE	NEILMED SINUFLO READY RINSE					65359		UNKNOWN		WATER							
22782	KARVOL DECONGESTANT CAPSULES										WHITE PINE OIL							
22097	MENTHOL & PINE INHALATION APF						66614		OTHER COLD COMBINATION PREPARATIONS		WHITE PINE OIL							
14752	OPTREX EYE DROPS 13% V/V-0.01	OPTREX			-0.01		66695		NAPHAZOLINE	RECKITT BENCKISER	WITCH HAZEL				130	MG	1	ML
3433	OPTREX EYE WASH EYE SOLUT'N 13%/-/-/-/-	OPTREX EYE WASH	13	%			65347		ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS		WITCH HAZEL				130	MG	1	ML
2045955	OPTREXRFR E/DR SGL 10 .4ML		0	unknown	0	unknown	0		UNKNOWN	RECKITT BENCKISER	WITCH HAZEL	10			52	MG	0.4	ML
2048937	OTRIVINPLUS NSL SPR 10ML		0	unknown	0	unknown	0		UNKNOWN	GSK CONSUMER HLTH	XYLOMETAZOLINE							
2043011	ALBEY YELL JACKETAMPS 550Y		0	unknown	0	unknown	0		UNKNOWN	EBOS HLTH&SCIENCE	YELLOW JACKET VENOM PROTEIN		550	MCG				
589890	YOHIMBE TABLET 6X	YOHIMBE					64295	YOHIMBE	YOHIMBIN		YOHIMBIN							
2044822	RELENZAROTADISK 5MG 20		0	unknown	0	unknown	0		UNKNOWN	GLAXOSMITHKLINE	ZANAMIVIR	20	5	MG				
59428	LUTEIN-VISION ADVANCED CAPSULE 500MG (STANDARDISED TO CONTAIN 5MG LUTEIN)/122MCG (EQUIVALENT TO 50MCG SELENI...										ZEAXANTHIN							
17322	ABACAVIR SULFATE/LAMIVUDINE/ZIDOVU 300MG(BASE)/	ABACAVIR (AS SULFATE)/LAMIVUDINE/ZIDOVUDINE	300	mg			64823	ABACAVIR/LAMIVUDINE/ZIDOVUDINE	ZIDOVUDINE, LAMIVUDINE AND ABACAVIR	GENERIC	ZIDOVUDINE							
24635	BIO ZINC TABLET	BIO ZINC					66562	MAGNESIUM/MANGANESE/PYRIDOXINE/RETINOL/ZINC	ZINC	BLACKMORES	ZINC							
22067	COAL TAR & ZINC OILY CREAM APF	COAL TAR & ZINC OILY CREAM APF					43462	COAL TAR/ZINC	ZINC PRODUCTS	PROBIOTECH	ZINC							
22176	COAL TAR AND ZINC PASTE APF	COAL TAR AND ZINC PASTE APF					43462	COAL TAR/ZINC	ZINC PRODUCTS	EXTEMPORANEOUS	ZINC							
13159	COAL TAR/ZINC	COAL TAR/ZINC					43462	COAL TAR/ZINC	ZINC PRODUCTS	EXTEMPORANEOUS	ZINC							
13252	COAL TAR/ZINC	COAL TAR/ZINC					43462	COAL TAR/ZINC	ZINC PRODUCTS	EXTEMPORANEOUS	ZINC							
22069	ICHTHAMMOL & ZINC OILY CREAM APF	ICHTHAMMOL & ZINC OILY CREAM APF					50494	ICHTHAMMOL/ZINC	ZINC PRODUCTS		ZINC							
13161	ICHTHAMMOL/ZINC	ICHTHAMMOL/ZINC					50494	ICHTHAMMOL/ZINC	ZINC PRODUCTS	SOUL PATTINSON	ZINC							
13112	IRON CHELATE/B GROUP VITAMINS/MINE 15MG IRON										ZINC							
27623	MINERAL MATRIX WITH SELENIUM						71488		UNKNOWN		ZINC							
33583	NERVATONA CALM TABLET	NERVATONA CALM					-1		UNKNOWN		ZINC							
37592	ORAPLEX COLD SORE TABLETS 500MG/250MG/50MG (EQUIVALENT TO 10MG ELEMENTAL ZINC)	ORAPLEX COLD SORE TABLETS								SFE	ZINC		50	MG				
590548	OSTEOAPATITE TABLET	OSTEOAPATITE					71964		CALCIUM, COMBINATIONS WITH OTHER DRUGS		ZINC							
32452	LOGICIN NATURAL LOZENGE										ZINC GLUCONATE							
22146	BORIC ACID OLIVE OIL & ZINC OXIDE OINTMENT QHF	BORIC ACID OLIVE OIL & ZINC OXIDE OINTMENT QHF					65459	BORATE/OLIVE OIL/ZINC OXIDE	ZINC PRODUCTS		ZINC OXIDE							
13228	BORIC ACID/OLIVE OIL/ZINC OXIDE	BORIC ACID/OLIVE OIL/ZINC OXIDE					65459	BORATE/OLIVE OIL/ZINC OXIDE	ZINC PRODUCTS		ZINC OXIDE							
18439	BORIC ACID/OLIVE OIL/ZINC OXIDE OI	BORIC ACID/OLIVE OIL/ZINC OXIDE					65459	BORATE/OLIVE OIL/ZINC OXIDE	ZINC PRODUCTS		ZINC OXIDE							
2045622	CALMOSEPTINEOINT 20G		0	unknown	0	unknown	0		UNKNOWN	CALMOSEPTINE AUST	ZINC OXIDE							
2040410	CINCHOCAINE HYDROCHLORIDE/ZINC OXIDEOINTMENT 50G		0	unknown	0	unknown	0		UNKNOWN	GENERIC	ZINC OXIDE							
25386	CURASH BABYCARE MEDICATED NAPPY RASH CREAM 20%	CURASH BABYCARE MEDICATED NAPPY RASH CREAM	20	%		g	64477	ZINC OXIDE	ZINC PRODUCTS		ZINC OXIDE				200	MG	1	ML
2043603	DAKTOZINOINT 15G		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	ZINC OXIDE							
2044294	DESITINOINT 100G		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	ZINC OXIDE							
2041756	EGODERMOINT 50G		0	unknown	0	unknown	0		UNKNOWN	EGO	ZINC OXIDE							
3971	GOLD CROSS B.O.Z OINTMENT	GOLD CROSS B.O.Z OINTMENT					65459	BORATE/OLIVE OIL/ZINC OXIDE	ZINC PRODUCTS		ZINC OXIDE							
10626	LIGNOCAINE/ZINC OXIDE OINTMENT										ZINC OXIDE							
2046371	MICONAZ NIT+ZINCOINT .25% /15%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	ZINC OXIDE				150	MG	1	G
27651	OCUVITE PRESERVISION TABLET	OCUVITE PRESERVISION					71439		UNKNOWN	BAUSCH & LOMB	ZINC OXIDE							
2045663	PEDOZPDR. 50G		0	unknown	0	unknown	0		UNKNOWN	VALEANT	ZINC OXIDE							
589653	PENATEN CREAM						-1		ZINC PRODUCTS		ZINC OXIDE							
2047301	RECTINOLOINT 50G		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	ZINC OXIDE							
2047259	RECTOGESICZINC POWDER 100G		0	unknown	0	unknown	0		UNKNOWN	CARE PHARMACEUT	ZINC OXIDE							
2048162	RESOLVENAPPY RASH 15G		0	unknown	0	unknown	0		UNKNOWN	EGO	ZINC OXIDE							
3456	SOOV PRICKLY HEAT POWDER 10%/10%/1.3%	SOOV PRICKLY HEAT POWDER	10	%	10	%	64477	ZINC OXIDE	SALICYLIC ACID PREPARATIONS	EGO	ZINC OXIDE				100	MG	1	G
2047478	SUDOCREMCREAM 25G		0	unknown	0	unknown	0		UNKNOWN	NICE PAK PRODUCTS	ZINC OXIDE							
2040540	Z.S.C. DUSTINGPDR. 100G		0	unknown	0	unknown	0		UNKNOWN		ZINC OXIDE							
2047639	MENEVITTABS 30		0	unknown	0	unknown	0		UNKNOWN	BAYER CONSUMER	ZINC SULFATE	30	25	MG				
36026	PHARMATON CAPSULE	PHARMATON					71855		UNKNOWN		ZINC SULFATE							
586647	MARINA HEARTBURN MIXTURE	MARINA HEARTBURN MIXTURE									ZINGIBER OFFICINALE WHOLE EXTRACT							
2048218	ZOLEDRONIC ACIDIV 4MG		0	unknown	0	unknown	0		UNKNOWN		ZOLEDRONIC ACID		4	MG				
2048217	ZOLEDRONIC ACIDIV 5MG		0	unknown	0	unknown	0		UNKNOWN		ZOLEDRONIC ACID		5	MG				
596895	ZOMETA SOL FOR INJ 4MG/5ML	ZOMETA	4		5		67237	ZOLEDRONATE	ZOLEDRONIC ACID		ZOLEDRONIC ACID				4	MG	5	ML
2047553	GENRX ZOLPIDEMTABS 10MG 14		0	unknown	0	unknown	0		UNKNOWN	APOTEX	ZOLPIDEM	10	14	MG				
2047139	STILNOXCR TABS 12.5MG 21		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	ZOLPIDEM	21	12.5	MG				
2047138	STILNOXCR TABS 6.25MG 21		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	ZOLPIDEM	21	25	MG				
2050727	CM ZOPICLONETABS 7.5MG 30		0	unknown	0	unknown	0		UNKNOWN	APOTEX	ZOPICLONE	30	7.5	MG				
2044100	CLOPIXOLDEPOT AMPS 200MG 5 1ML		0	unknown	0	unknown	0		UNKNOWN	LUNDBECK AUSTRALIA	ZUCLOPENTHIXOL							
605891	TETANUS AND DIPHTHERIA TOXOIDS ADSORBED [MASSBIOLOGICS] INJECTION 2 LF UNITS/2 LF UNITS	TETANUS AND DIPHTHERIA TOXOIDS ADSORBED [MassBiologics]			2		66010	DIPHTHERIA VACCINE/TETANUS VACCINE	TETANUS TOXOID, COMBINATIONS WITH DIPHTHERIA TOXOID									
29325	THIAMINE/RIBOFLAVINE/NIACIN/PYRIDOXINE/CYANOCOBALAMIN/CHOLECALCIFEROL TABLET	THIAMINE/RIBOFLAVINE/NIACIN/PYRIDOXINE/CYANOCOBALAMIN/CHOLECALCIFEROL					71734	CALCIUM PHOSPHATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FERROUS PHOSPHATE/FOLATE/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANAX GINSENG/PYRIDOXINE/RIBOFLAVIN/SEAWEED/THIAMINE/TOCOPHEROL/ZINC	UNKNOWN									
16323	THYMOL B.P./MENTHOL B.P.	THYMOL B.P./MENTHOL B.P.					66616	MENTHOL/THYMOL	VARIOUS									
16322	THYMOL B.P./MENTHOL B.P.	THYMOL B.P./MENTHOL B.P.					66616	MENTHOL/THYMOL	VARIOUS									
20634	TOBISPRAY	TOBISPRAY					65944	DEXAMETHASONE/TRAMAZOLINE	DEXAMETHASONE, COMBINATIONS									
59374	TOTAL CALCIUM + MAGNESIUM + D3	TOTAL CALCIUM + MAGNESIUM + D3					71493	ASCORBATE/CALCIUM/CHOLECALCIFEROL/FOLATE/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	UNKNOWN									
15043	TRACE ELEMENTS	TRACE ELEMENTS					62619	TRACE ELEMENTS	OTHER I.V. SOLUTION ADDITIVES									
2049500	TRAVACALMTABS 10		0	unknown	0	unknown	0		UNKNOWN									
20778	TRAVAD PHOSPHATE ENEMA SOLUTION 18.07/4.13/0	TRAVAD PHOSPHATE ENEMA			4.13		71568	BENZOIC ACID/SODIUM PHOSPHATE	SODIUM PHOSPHATE									
31728	TRAVELAIDE CAPSULE	TRAVELAIDE					66072	ELETTARIA CARDAMOMUM/SLIPPERY ELM/ZINGIBER OFFICINALE	UNKNOWN									
2040307	TRIAMC/NEO/GRAM/NYUNSPECIFIED		0	unknown	0	unknown	0		UNKNOWN									
29710	TRIBULUS TERRESTRIS COMPLEX TABLET	TRIBULUS TERRESTRIS COMPLEX					67152	TRIBULUS	UNKNOWN									
19924	TRIMETHYLGLYCINE	TRIMETHYLGLYCINE					65395	BETAINE	BETAINE HYDROCHLORIDE									
2041955	TRIPHASILTABS 28 X4		0	unknown	0	unknown	0		UNKNOWN									
2332	TRIZIVIR TABLETS 300MG(BASE)/	TRIZIVIR	300	mg			64823	ABACAVIR/LAMIVUDINE/ZIDOVUDINE	ZIDOVUDINE, LAMIVUDINE AND ABACAVIR									
11268	TROPICAMIDE EYE DROPS 0.5%	TROPICAMIDE	0.5				62824	TROPICAMIDE			TROPICAMIDE				5	MG	1	ML
13189	TURPENTINE	TURPENTINE					67168	TURPENTINE OIL	VARIOUS									
22103	TURPENTINE LINIMENT BP	TURPENTINE LINIMENT BP					67168	TURPENTINE OIL	VARIOUS									
25043	TUSSINOL DAY-TIME COUGH & COLD	TUSSINOL DAY-TIME COUGH & COLD					65966	DEXTROMETHORPHAN/PSEUDOEPHEDRINE	PSEUDOEPHEDRINE, COMBINATIONS									
25042	TUSSINOL NIGHT-TIME COUGH & COLD	TUSSINOL NIGHT-TIME COUGH & COLD					65746	CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE	COMBINATIONS									
2044275	TWINRIXVACCINE ADLT 1ML		0	unknown	0	unknown	0		UNKNOWN									
2044434	TWINRIXVACCINE JUNR .5ML		0	unknown	0	unknown	0		UNKNOWN									
595643	TYPH-VAX (ORAL) CAPSULE	TYPH-VAX (ORAL)					71699	TYPHOID (STRAIN TY21A) VACCINE,}�����	UNKNOWN									
25769	TYPHERIX INJECTION	TYPHERIX					67176	TYPHOID (STRAIN TY2) VI POLYSACCHARIDE VACCINE	TYPHOID, PURIFIED POLYSACCHARIDE ANTIGEN									
2043114	TYPHIM VIPRE-FILL SYR .5ML		0	unknown	0	unknown	0		UNKNOWN									
20926	TYPHOID VACCINE	TYPHOID VACCINE					67179	TYPHOID VACCINE (INACTIVATED)	TYPHOID, INACTIVATED, WHOLE CELL									
589059	TYPHOID VACCINE CAPSULE	SALMONELLA TYPHI STRAIN TY21A BERNA					71699	TYPHOID (STRAIN TY21A) VACCINE,}�����	UNKNOWN									
2042262	TYPHOID VAXCAPS		0	unknown	0	unknown	0		UNKNOWN									
2045478	TYPHOID VAXUNSPECIFIED		0	unknown	0	unknown	0		UNKNOWN									
2045453	TYPHOIDVACCINE		0	unknown	0	unknown	0		UNKNOWN									
88867	ULTRA MUSCLEZE	ULTRA MUSCLEZE					71584	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	UNKNOWN									
7238	ULTRACLEAN EPA/DHA PLUS CAPSULE 994.6MG (CONTAINS EPA 300MG + DHA 200MG)/16.8MG	ULTRACLEAN EPA/DHA PLUS	994.6	mg		mg	71647	OMEGA-3 TRIGLYCERIDES/TOCOPHEROL	OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS									
6969	ULTRACLEAN EPA/DHA PLUS SOFTGELCAP 1.000MG (CONTAINS EPA 300MG + DHA 200MG)/16.8MG	ULTRACLEAN EPA/DHA PLUS	1000	mg			71647	OMEGA-3 TRIGLYCERIDES/TOCOPHEROL	OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS									
7237	ULTRACLEAN EPA/DHA PLUS SOFTGELCAP 1.000MG (CONTAINS EPA 300MG + DHA 200MG)/16.8MG	ULTRACLEAN EPA/DHA PLUS	1000	mg			71647	OMEGA-3 TRIGLYCERIDES/TOCOPHEROL	OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS									
20975	ULTRAPROCT OINTMENT	ULTRAPROCT OINTMENT					65793	CINCHOCAINE/FLUOCORTOLONE	FLUOCORTOLONE									
20967	ULTRAPROCT OINTMENT	ULTRAPROCT OINTMENT					65793	CINCHOCAINE/FLUOCORTOLONE	FLUOCORTOLONE									
20978	ULTRAPROCT SUPPOSITORIES SUPPOSITO	ULTRAPROCT SUPPOSITORIES					65793	CINCHOCAINE/FLUOCORTOLONE	FLUOCORTOLONE									
2044701	UPTONSPASTE		0	unknown	0	unknown	0		UNKNOWN									
25216	URAL SACHET 4G	URAL	4	g			65813	CITRIC ACID/SODIUM BICARBONATE/SODIUM CITRATE/TARTARIC ACID	OTHER UROLOGICALS									
21023	URAL SACHET 4G	URAL	4	g			65813	CITRIC ACID/SODIUM BICARBONATE/SODIUM CITRATE/TARTARIC ACID	OTHER UROLOGICALS									
17768	UREA/ALLANTOIN/SODIUM PCA/D-ALPHA 25%/-/-/-	UREA/ALLANTOIN/SODIUM PCA/D-ALPHA TOCOPHEROL	25	%			71353	ALLANTOIN/SODIUM-2-PYRROLIDONE CARBOXYLATE/TOCOPHEROL/UREA	CARBAMIDE, COMBINATIONS									
2049938	V A A MVAG. TABS 100MG 25		0	unknown	0	unknown	0		UNKNOWN									
2042131	VACCINEUNSPECIFIED		0	unknown	0	unknown	0		UNKNOWN									
2048326	VAGICAREPESS 6		0	unknown	0	unknown	0		UNKNOWN									
2048975	VAGICLEARDUO PACK		0	unknown	0	unknown	0		UNKNOWN									
16454	VARICELLA VACCINE - LIVE ATTENUATE	VARICELLA VACCINE (LIVE ATTENUATED OKA STRAIN)					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
589937	VARICELLA VACCINE (LIVE ATTENUATED OKA STRAIN)	VARICELLA VACCINE (LIVE ATTENUATED OKA STRAIN)					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
16890	VARICELLA VACCINE (LIVE ATTENUATED OKA STRAIN) VIAL + DIL	VARICELLA VACCINE (LIVE ATTENUATED OKA STRAIN)					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
589976	VARICELLA VIRUS VACCINE (LIVE ATTENUATED OKA-MERCK STRAIN) VIAL + DIL	VARICELLA VIRUS VACCINE (LIVE ATTENUATED OKA-MERCK STRAIN)					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
2045109	VARICELLAVACCINE		0	unknown	0	unknown	0		UNKNOWN									
596056	VARILRIX	VARILRIX					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
25999	VARILRIX VIAL + DIL	VARILRIX					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
1657	VARIVAX II	VARIVAX II					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
3179	VARIVAX REFRIGERATED VIAL + DIL	VARIVAX REFRIGERATED					67194	VARICELLA VACCINE	VARICELLA, LIVE ATTENUATED									
25354	VASYLOX NASAL DROPS .025%/.01%/.	VASYLOX NASAL DROPS	0.025	%	0.01	%	65727	CHLORHEXIDINE/CINEOLE/MENTHOL/OXYMETAZOLINE	OXYMETAZOLINE									
596239	VAXIGRIP JUNIOR SYRINGE TRIVALENT	VAXIGRIP JUNIOR					72122	TRIVALENT (SPLIT VIRION)~}�����	INFLUENZA, PURIFIED ANTIGEN									
5531	VAXIGRIP JUNIOR SYRINGE TRIVALENT	VAXIGRIP JUNIOR					72122	TRIVALENT (SPLIT VIRION)~}�����	INFLUENZA, PURIFIED ANTIGEN									
21238	VAXIGRIP SYRINGE TRIVALENT	VAXIGRIP					72122	TRIVALENT (SPLIT VIRION)~}�����	INFLUENZA, PURIFIED ANTIGEN									
3421	VAXIGRIP SYRINGE TRIVALENT	VAXIGRIP					72122	TRIVALENT (SPLIT VIRION)~}�����	INFLUENZA, PURIFIED ANTIGEN									
2047043	VAXIGRIPJUNIOR PFS .25ML		0	unknown	0	unknown	0		UNKNOWN									
2041600	VAXIGRIPVACCINE .5ML		0	unknown	0	unknown	0		UNKNOWN									
589767	VIBRIO CHOLERAE CVD 103 - HGR RECO 2-10 MILLION	VIBRIO CHOLERAE CVD 103 - HGR RECOMBINANT LIVE ORAL VACCINE			10		71681	CHOLERA (STRAIN CVD 103-HGR) VACCINE,}�����	UNKNOWN									
20550	VIBRIO CHOLERAE VACCINE LIQ+ BUFFER N/A	VIBRIO CHOLERAE VACCINE					65761	CHOLERA VACCINE (KILLED)	CHOLERA VACCINES									
18408	VIBRIO CHOLERAE VACCINE LIQ+ BUFFER N/A	VIBRIO CHOLERAE VACCINE					65761	CHOLERA VACCINE (KILLED)	CHOLERA VACCINES									
2040207	VIBRIO CHOLERAEVAC LIQ BUFR		0	unknown	0	unknown	0		UNKNOWN									
21277	VICKS INHALER STICK	VICKS INHALER					41656	CAMPHOR/MENTHOL	OTHER COLD COMBINATION PREPARATIONS									
21281	VICKS VAPODROPS DROPS	VICKS VAPODROPS - ORIGINAL MENTHOL					46989	EUCALYPTUS OIL/MENTHOL	OTHER COLD COMBINATION PREPARATIONS									
587031	VIREX	VIREX					-1	ACICLOVIR	ACICLOVIR									
21318	VISINE ALLERGY EYE DROPS	VISINE ALLERGY					65352	BENZALKONIUM/DISODIUM EDETATE/TETRAHYDROZOLINE/ZINC SULFATE	TETRYZOLINE, COMBINATIONS									
602566	VITA-POS EYE OINT. -/0.0138% (EQUIVALENT TO 250 UNITS/G VITAMIN A)	VITA-POS			0.0138	%	71691	PARAFFIN/RETINOL	RETINOL									
602567	VITA-POS EYE OINT. -/0.0138% (EQUIVALENT TO 250 UNITS/G VITAMIN A)	VITA-POS			0.0138	%	71691	PARAFFIN/RETINOL	RETINOL									
2049476	VITA-POSEYE OINT 5G		0	unknown	0	unknown	0		UNKNOWN									
2192	VITABDECK CAPSULE	VITABDECK					71422	ASCORBATE/BETACAROTENE/BIOTIN/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/NICOTINIC ACID/PANTOTHENATE/PHYTOMENADIONE/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	MULTIVITAMINS AND OTHER MINERALS, INCL. COMBINATIONS									
7334	VITAMIN C POWDER [HERB VALLEY]	VITAMIN C POWDER [HERB VALLEY]					71300	ASCORBATE	ASCORBIC ACID (VIT C)									
596064	VITAMIN D3 1000IU & VITAMIN K1 25MCG [NUTRITION CARE] TABLET 25MCG (EQUIVALENT TO 1.000 UNITS VIT D3)/25MCG	VITAMIN D3 1000IU & VITAMIN K1 25MCG [NUTRITION CARE]	25	�g			67769	CHOLECALCIFEROL/PHYTOMENADIONE	COMBINATIONS OF VITAMINS									
2041505	VITAMINORUMTABS		0	unknown	0	unknown	0		UNKNOWN									
36503	VITAMINS/MINERALS TABLET	VITAMINS/MINERALS					-1		UNKNOWN									
28924	VITAMINS/MINERALS/AMINO ACIDS/HERB	VITAMINS/MINERALS/AMINO ACIDS/HERBS/LITHIUM					65023	AMINO ACIDS/LITHIUM	UNKNOWN									
29420	VITAMINS/MINERALS/AMINO ACIDS/HERBS/LITHIUM TABLET	VITAMINS/MINERALS/AMINO ACIDS/HERBS/LITHIUM					65023	AMINO ACIDS/LITHIUM	UNKNOWN									
2042695	VITAMINUNSPECIFIED		0	unknown	0	unknown	0		UNKNOWN									
2050142	VIVALAXSACHET 10 17G		0	unknown	0	unknown	0		UNKNOWN									
2045898	VIVAXIMSYRINGE 1ML		0	unknown	0	unknown	0		UNKNOWN									
592796	VIVOTIF ORAL CAPSULE	VIVOTIF ORAL					71699	TYPHOID (STRAIN TY21A) VACCINE,}�����	UNKNOWN									
32915	VSL#3 POWDER 450 BILLION BACTERIA/SACHET	VSL#3					-1		UNKNOWN									
2203	WART-OFF LIQUID 20%	WART-OFF	20	%			71767	LACTIC ACID/PODOPHYLLIN/SALICYLIC ACID	PODOPHYLLOTOXIN									
2045802	WARTNERAERO 35ML		0	unknown	0	unknown	0		UNKNOWN									
2042625	WHITFIELDOINT		0	unknown	0	unknown	0		UNKNOWN									
29295	WILD YAM CREAM	WILD YAM					65994	DIOSCOREA	UNKNOWN									
591772	WOMEN'S BIO BALANCE CAPSULE 2.3 BILLION ORGANISMS	WOMEN'S BIO BALANCE					66483	LACTOBACILLUS SPP	LACTIC ACID PRODUCING ORGANISMS, COMBINATIONS									
2045776	XALACOMEYE DROPS 2.5ML		0	unknown	0	unknown	0		UNKNOWN									
606220	XELJANZ	XELJANZ					72114	TOFACITINIB	TOFACITINIB									
6777	XEROSTOM DENTAL GUM	XEROSTOM DENTAL GUM					71349	ALLANTOIN/BETAINE/CALCIUM/FLUORIDE/OLIVE OIL/PANTOTHENATE/POTASSIUM/TOCOPHEROL/XYLITOL	VARIOUS									
6778	XEROSTOM SALIVA SUBSTITUTE GEL	XEROSTOM SALIVA SUBSTITUTE GEL					71349	ALLANTOIN/BETAINE/CALCIUM/FLUORIDE/OLIVE OIL/PANTOTHENATE/POTASSIUM/TOCOPHEROL/XYLITOL	VARIOUS									
2042478	XP MAXAMUMPDR. 200G		0	unknown	0	unknown	0		UNKNOWN									
21393	XYLOCAINE VISCOUS THICK LIQ 2%/2.5%	XYLOCAINE VISCOUS	2	%	2.5	%	51961	LIGNOCAINE	LIDOCAINE									
21400	XYLOPROCT OINTMENT	XYLOPROCT					64997	ALUMINIUM ACETATE/HYDROCORTISONE/LIGNOCAINE/ZINC OXIDE	HYDROCORTISONE									
21399	XYLOPROCT OINTMENT	XYLOPROCT					50290	HYDROCORTISONE/LIGNOCAINE	HYDROCORTISONE									
21401	XYLOPROCT SUPPOS.	XYLOPROCT					50290	HYDROCORTISONE/LIGNOCAINE	LIDOCAINE									
2050702	XYLOPROCTOINT 35G		0	unknown	0	unknown	0		UNKNOWN									
22778	YELLOW FEVER VACCINE [CSL]		0.5				67227	YELLOW FEVER VACCINE	YELLOW FEVER, LIVE ATTENUATED									
21407	Z.S.C.	Z.S.C.					65739	CHLORPHENESIN/STARCH/ZINC OXIDE	OTHER DERMATOLOGICALS									
26966	ZINAXIN JOINT CARE CAPSULE 3.5G	ZINAXIN JOINT CARE	3.5	g			64989	ALPINA GALANGA/ZINGIBER OFFICINALE	UNKNOWN									
13240	ZINC	ZINC					64444	ZINC	ZINC									
13167	ZINC	ZINC					64444	ZINC	ZINC									
2041179	ZINC & CASTOR OILCRM/OINT		0	unknown	0	unknown	0		UNKNOWN									
16047	ZINC AMINO ACID CHELATE/RETINYL PA 125MG(ZN 25M	ZINC AMINO ACID CHELATE/RETINYL PALMITATE/PYRIDOXINE HYDROCHLORIDE/MA	125	mg			66562	MAGNESIUM/MANGANESE/PYRIDOXINE/RETINOL/ZINC	ZINC SULFATE									
21424	ZINC AND CASTOR OIL CREAM	ZINC AND CASTOR OIL CREAM					65649	CASTOR OIL/ZINC	ZINC PRODUCTS									
22161	ZINC AND CASTOR OIL OINTMENT APF	ZINC AND CASTOR OIL OINTMENT APF					65649	CASTOR OIL/ZINC	ZINC PRODUCTS									
22162	ZINC AND CASTOR OIL OINTMENT BP	ZINC AND CASTOR OIL OINTMENT BP					65649	CASTOR OIL/ZINC	ZINC PRODUCTS									
22163	ZINC AND COAL TAR OINTMENT APF	ZINC AND COAL TAR OINTMENT APF					43462	COAL TAR/ZINC	ZINC PRODUCTS									
22181	ZINC AND COAL TAR PASTE BP	ZINC AND COAL TAR PASTE BP					43462	COAL TAR/ZINC	ZINC PRODUCTS									
22076	ZINC AND ICHTHAMMOL CREAM BP	ZINC AND ICHTHAMMOL CREAM BP					50494	ICHTHAMMOL/ZINC	ZINC PRODUCTS									
