concept_name	concept_class_id	concept_id	precedence	conversion_factor
"inj. oploss. s.c. ACTPen [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Autogel [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Autogel [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Autogel [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. ClickJect [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. ClickJect [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. ClickJect [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Daily [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Daily [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Daily [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. FlexTouch [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. FlexTouch [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. FlexTouch [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Junior Kwikpen [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Junior Kwikpen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Junior Kwikpen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Nordiflex [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Nordiflex [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Nordiflex [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Penfill [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. Penfill [patr.]"	"Dose Form"	"46234467"	"1"	
"inj. oploss. s.c. SimpleXx [patr.] voor NordiPen 10"	"Dose Form"	"46234467"	"1"	
"inj. oploss. s.c. SimpleXx [patr.] voor NordiPen 10"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. SimpleXx [patr.] voor NordiPen 5"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. SimpleXx [patr.] voor NordiPen 5"	"Dose Form"	"46234467"	"1"	
"inj. oploss. s.c. SmartJect [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. SmartJect [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. SmartJect [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Solostar [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Solostar [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Solostar [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Sureclick [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. Sureclick [voorgev. pen]"	"Dose Form"	"46234467"	"1"	
"inj. oploss. s.c. SureClick [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. SureClick [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. SureClick [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Sureclick [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.mucos. [patr.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.mucos. [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.mucos. Normal [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.mucos. Normal [patr.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.mucos. Special [patr.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.mucos. Special [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. verl. afgifte (pdr. + solv.) s.c. [2x voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. verl. afgifte (pdr. + solv.) s.c. [2x voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. verl. afgifte (pdr. + solv.) s.c. [2x voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. verl. afgifte i.m. Decanoas [amp.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. verl. afgifte i.m. Decanoas [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. verl. afgifte i.m. Depot [amp.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. verl. afgifte i.m. Depot [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. (pdr. + solv.) i.m. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr. + solv.) i.m. [flac. + voorgev. spuit]"	"Dose Form"	"19126920"	"4"	
"inj. susp. (pdr. + solv.) i.m. [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"3"	
"inj. susp. (pdr. + solv.) i.m. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. susp. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"3"	
"inj. susp. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr. + solv.) i.v. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr. + solv.) i.v. [flac. + voorgev. spuit]"	"Dose Form"	"19095915"	"1"	
"inj. susp. (pdr. + solv.) s.c. [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr. + solv.) s.c. [flac. + amp.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. (pdr. + solv.) s.c. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr. + solv.) s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. (pdr.) i.m. [flac.] + inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"19082104"	"3"	
"inj. susp. (pdr.) i.m. [flac.] + inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. susp. (pdr.) i.m. [flac.] + inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr.) s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. (pdr.) s.c. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. i.m. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. i.m. [flac.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. i.m. Junior [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. i.m. Junior [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m. Junior [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. i.m./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. i.m./s.c. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m./s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. i.m./s.c. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m./s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. i.m./s.c. Junior [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. i.m./s.c. Junior [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. i.m./s.c. Junior [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m./s.c. Paediatric [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. i.m./s.c. Paediatric [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. i.m./s.c. Paediatric [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. i.vitr. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. i.vitr. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. s.c. [patr.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. s.c. Cartridge [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. s.c. Cartridge [patr.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. susp. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. susp. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. susp. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. susp. s.c. Penfill [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. s.c. Penfill [patr.]"	"Dose Form"	"46234467"	"1"	
"inj. susp. s.c. Solostar [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. susp. s.c. Solostar [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. Solostar [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [2x flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [flac. + amp.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Consta [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Consta [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Consta [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. L.A.R. [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. L.A.R. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Maintena [2x flac.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Maintena [2x flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Maintena [2x flac.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. P.R. [flac. + amp.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. P.R. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. P.R. [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. SR [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. SR [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. SR [flac. + amp.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m./s.c. Depot [2x voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m./s.c. Depot [2x voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m./s.c. Depot [2x voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) s.c. [voorgev. pen]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) s.c. [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.artic./i.laes./i.burs./p.artic. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.artic./i.laes./i.burs./p.artic. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.derm./i.artic. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.derm./i.artic. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.m. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.m. [flac.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte i.m. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte i.m. [voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.m. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.m. Depot [flac.]"	"Dose Form"	"19082104"	"3"	
"inj. susp. verl. afgifte i.m. Depot [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.m. Depot [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [amp.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. Chronodose [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. Chronodose [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. verl. afgifte s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. verl. afgifte s.c. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte s.c. Press [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte s.c. Press [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. susp. verl. afgifte s.c. Press [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj./drinkb. oploss. i.m./i.v./or. [amp.]"	"Dose Form"	"19082170"	"1"	
"inj./drinkb. oploss. i.m./i.v./or. [amp.]"	"Dose Form"	"46234469"	"3"	
"inj./drinkb. oploss. i.m./i.v./or. [amp.]"	"Dose Form"	"19082103"	"2"	
"inj./drinkb. oploss. i.m./i.v./or. Paediatric [amp.]"	"Dose Form"	"19082103"	"2"	
"inj./drinkb. oploss. i.m./i.v./or. Paediatric [amp.]"	"Dose Form"	"46234469"	"3"	
"inj./drinkb. oploss. i.m./i.v./or. Paediatric [amp.]"	"Dose Form"	"19082170"	"1"	
"inj./drinkb. oploss. i.m./i.v./s.c./or. [amp.]"	"Dose Form"	"19082170"	"1"	
"inj./drinkb. oploss. i.m./i.v./s.c./or. [amp.]"	"Dose Form"	"19082103"	"2"	
"inj./drinkb. oploss. i.m./i.v./s.c./or. [amp.]"	"Dose Form"	"46234469"	"3"	
"inj./drinkb. oploss. i.v./or. [amp.]"	"Dose Form"	"19082170"	"1"	
"inj./drinkb. oploss. i.v./or. [amp.]"	"Dose Form"	"46234469"	"3"	
"inj./drinkb. oploss. i.v./or. [amp.]"	"Dose Form"	"19082103"	"2"	
"inj./huidpriktest oploss. (pdr. + solv.) s.c./i.derm. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./huidpriktest oploss. (pdr. + solv.) s.c./i.derm. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. emuls. i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. emuls. i.v. [amp.]"	"Dose Form"	"19082104"	"1"	
"inj./inf. emuls. i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. emuls. i.v. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj./inf. emuls. i.v. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj./inf. emuls. i.v. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj./inf. emuls. i.v. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. Concentrate [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. Concentrate [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.m./i.v./s.c. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.m./i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.v. Cytosafe [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.v. Cytosafe [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. SAB [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. SAB [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. SAB [flac., Act-O-Vial]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. SAB [flac., Act-O-Vial]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.v. [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.v. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.v./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.v./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.m./i.v./i.artic./i.burs. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v./i.artic./i.burs. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.m./i.v./i.perit. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v./i.perit. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.m./i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.m./i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v./s.c./i.arter./i.perit./i.pleur./i.tumor. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v./s.c./i.arter./i.perit./i.pleur./i.tumor. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.v. P [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.v. P [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.v./i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.v./i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. conc. (pdr.) i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. conc. (pdr.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. epidur./p.neur. [amp., locoregionale infiltr.]"	"Dose Form"	"19082104"	"1"	
"inj./inf. oploss. epidur./p.neur. [amp., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082104"	"1"	
"inj./inf. oploss. i.m./i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./i.artic./i.burs./s.conj. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./i.artic./i.burs./s.conj. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./s.c. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./s.c. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./s.c./i.thec./epidur. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./s.c./i.thec./epidur. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.thec. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.thec. [amp.]"	"Dose Form"	"19082104"	"1"	
"inj./inf. oploss. i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.v. [voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.v. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.v. Onco-Tain [flac.]"	"Dose Form"	"46234469"	"2"	
