concept_name	concept_class_id	concept_id	precedence	conversion_factor
"GEMCITABINE HYDROCHLORIDE"	"Ingredient"	"1314924"	"1"	
"GLICLAZIDE"	"Ingredient"	"19059796"	"1"	
"TERAZOSINE HYDROCHLORIDE"	"Ingredient"	"1341238"	"1"	
"IMIGLUCERASE"	"Ingredient"	"1348407"	"1"	
"L-VALINE"	"Ingredient"	"19007572"	"1"	
"TOLCAPON"	"Ingredient"	"715727"	"1"	
"MELITRACEN HYDROCHLORIDE"	"Ingredient"	"19110751"	"1"	
"CHELIDONIUM MAJUS (TINCTUUR)"	"Ingredient"	"43560075"	"3"	
"HUMULUS LUPULUS (DROOG EXTRACT)"	"Ingredient"	"42899117"	"3"	
"TOFACITINIB CITRAAT"	"Ingredient"	"42904205"	"1"	
"POLYMYXINE B"	"Ingredient"	"948582"	"1"	
"KETOCONAZOL"	"Ingredient"	"985708"	"1"	
"CLOXAZOLAM"	"Ingredient"	"19051096"	"1"	
"PERAMPANEL"	"Ingredient"	"42904177"	"1"	
"VIBRIO CHOLERAE SEROGROEP O1 (GEÏNACTIVEERD)"	"Ingredient"	"43560345"	"1"	
"TEMOCILLINE DINATRIUM"	"Ingredient"	"19100438"	"1"	
"CHLOORHEXIDINE DIGLUCONAAT"	"Ingredient"	"1790812"	"1"	
"HEPATITIS B-VIRUS (OPPERVLAKTE-ANTIGENEN)"	"Ingredient"	"528323"	"1"	
"CYCLOFOSFAMIDE"	"Ingredient"	"1310317"	"1"	
"THYMI HERBA (VLOEIBAAR EXTRACT)"	"Ingredient"	"19015670"	"1"	
"SULFANILAMIDE"	"Ingredient"	"1036475"	"1"	
"VELPATASVIR"	"Ingredient"	"36249204"	"1"	
"TENOFOVIR DISOPROXIL"	"Ingredient"	"19011093"	"2"	
"ARSEENTRIOXIDE"	"Ingredient"	"1333379"	"1"	
"CIMICIFUGA RACEMOSA (DROOG EXTRACT)"	"Ingredient"	"1391648"	"1"	
"TEGAFUR"	"Ingredient"	"19056756"	"1"	
"TETRACAÏNE HYDROCHLORIDE"	"Ingredient"	"1036884"	"1"	
"RACECADOTRIL"	"Ingredient"	"19018403"	"1"	
"AMFOTERICINE B (IN LIPOSOMEN)"	"Ingredient"	"19056402"	"1"	
"MAGNESIUMHYDROXIDE"	"Ingredient"	"992956"	"1"	
"BETAÏNE"	"Ingredient"	"1520218"	"1"	
"DEXAMETHASON ISONICOTINAAT"	"Ingredient"	"1518254"	"1"	
"BACTERIËNFILTRAAT (POLYVALENT)"	"Ingredient"	"36256130"	"1"	
"BICTEGRAVIR NATRIUM"	"Ingredient"	"964008"	"1"	
"DISOPYRAMIDE FOSFAAT"	"Ingredient"	"1335606"	"1"	
"ANASTROZOL"	"Ingredient"	"1348265"	"1"	
"HUMULUS LUPULUS (DROOG EXTRACT)"	"Ingredient"	"44818477"	"1"	
"ACITRETINE"	"Ingredient"	"929638"	"1"	
"FLECAÏNIDE ACETAAT"	"Ingredient"	"1354860"	"1"	
"GLUCAGON HYDROCHLORIDE"	"Ingredient"	"1560278"	"1"	
"SCOPOLAMINE HYDROBROMIDE"	"Ingredient"	"965748"	"1"	
"OFLOXACINE"	"Ingredient"	"923081"	"1"	
"BACILLUS CALMETTE-GUÉRIN (STAM TICE)"	"Ingredient"	"19086176"	"1"	
"TRIPTORELINE ACETAAT"	"Ingredient"	"1343039"	"1"	
"METAMIZOL NATRIUM"	"Ingredient"	"19031397"	"1"	
"BAZEDOXIFEEN ACETAAT"	"Ingredient"	"44506794"	"1"	
"INOSINE PRANOBEX"	"Ingredient"	"44784845"	"2"	
"INSULINE GLARGINE"	"Ingredient"	"1502905"	"1"	
"FACTOR II"	"Ingredient"	"44507865"	"1"	
"FENYTOÏNE NATRIUM"	"Ingredient"	"740910"	"1"	
"THIOTEPA"	"Ingredient"	"19137385"	"1"	
"DIMETINDEEN MALEAAT"	"Ingredient"	"19028947"	"1"	
"ACAMPROSAAT CALCIUM"	"Ingredient"	"19043959"	"1"	
"NANDROLON DECANOAAT"	"Ingredient"	"1514412"	"1"	
"FEXOFENADINE HYDROCHLORIDE"	"Ingredient"	"1153428"	"1"	
"MINOCYCLINE HYDROCHLORIDE"	"Ingredient"	"1708880"	"1"	
"CEFADROXIL"	"Ingredient"	"1769535"	"1"	
"CODEÏNE FOSFAAT"	"Ingredient"	"1201620"	"1"	
"TOPOTECAN HYDROCHLORIDE"	"Ingredient"	"1378509"	"1"	
"PACLITAXEL"	"Ingredient"	"1378382"	"1"	
"ISOPROPANOL"	"Ingredient"	"19028106"	"1"	
"GLIMEPIRIDE"	"Ingredient"	"1597756"	"1"	
"LIRAGLUTIDE"	"Ingredient"	"40170911"	"1"	
"ISOPRENALINE HYDROCHLORIDE"	"Ingredient"	"1183554"	"1"	
"FLUORIDE NATRIUM"	"Ingredient"	"19069022"	"1"	
"CITRAAT MAGNESIUM"	"Ingredient"	"967861"	"1"	
"DESLORATADINE"	"Ingredient"	"1103006"	"1"	
"CAMELLIA SINENSIS (DROOG EXTRACT)"	"Ingredient"	"42898781"	"5"	
"BETAXOLOL HYDROCHLORIDE"	"Ingredient"	"1322081"	"1"	
"CARBIDOPA"	"Ingredient"	"740560"	"1"	
"THYMUS VULGARIS (VLOEIBAAR EXTRACT)"	"Ingredient"	"42900092"	"1"	
"CHAMOMILLA RECUTITA (ETHANOLISCH EXTRACT)"	"Ingredient"	"19071803"	"1"	
"EPIRUBICINE HYDROCHLORIDE"	"Ingredient"	"1344354"	"1"	
"CLINDAMYCINE FOSFAAT"	"Ingredient"	"997881"	"1"	
"PRAZEPAM"	"Ingredient"	"19050461"	"1"	
"AZATHIOPRINE"	"Ingredient"	"19014878"	"1"	
"BUTAMIRAAT CITRAAT"	"Ingredient"	"19039762"	"1"	
"TESTOSTERON UNDECANOAAT"	"Ingredient"	"1636780"	"1"	
"ORNIDAZOL"	"Ingredient"	"19024197"	"1"	
"PAROMOMYCINE SULFAAT"	"Ingredient"	"1727443"	"1"	
"FENOBARBITAL"	"Ingredient"	"734275"	"1"	
"OXOMEMAZINE"	"Ingredient"	"36879152"	"1"	
"MECASERMINE"	"Ingredient"	"1502877"	"1"	
"NIFLUMINEZUUR"	"Ingredient"	"19019023"	"1"	
"FIBRINOGEEN"	"Ingredient"	"19054702"	"1"	
"FENTICONAZOL NITRAAT"	"Ingredient"	"19095729"	"1"	
"TYROTHRICINE"	"Ingredient"	"19006842"	"1"	
"CLARITHROMYCINE CITRAAT"	"Ingredient"	"1750500"	"1"	
"EXENATIDE (MICROSFEREN)"	"Ingredient"	"1583722"	"1"	
"CLOPIDOGREL BESILAAT"	"Ingredient"	"1322184"	"1"	
"SORAFENIB TOSYLAAT"	"Ingredient"	"1363387"	"1"	
"EPOËTINE BÈTA"	"Ingredient"	"19001311"	"1"	
"MELISSA OFFICINALIS (DROOG EXTRACT)"	"Ingredient"	"46234336"	"3"	
"EXENATIDE"	"Ingredient"	"1583722"	"1"	
"DOXAPRAM HYDROCHLORIDE"	"Ingredient"	"738152"	"1"	
"LEVODROPROPIZINE"	"Ingredient"	"19054993"	"1"	
"AUTOLOGE HUMANE CORNEALE EPITHEELCELLEN"	"Ingredient"	"40684592"	"1"	
"EPROSARTAN MESILAAT"	"Ingredient"	"1346686"	"1"	
"TIZANIDINE HYDROCHLORIDE"	"Ingredient"	"778474"	"1"	
"RASAGILINE MESILAAT"	"Ingredient"	"715710"	"1"	
"CIPROFLOXACINE"	"Ingredient"	"1797513"	"1"	
"DOMPERIDON"	"Ingredient"	"19037833"	"1"	
"FENAZOPYRIDINE HYDROCHLORIDE"	"Ingredient"	"933724"	"1"	
"CAMELLIA SINENSIS (DROOG EXTRACT)"	"Ingredient"	"44507493"	"4"	
"BENZETHONIUM CHLORIDE"	"Ingredient"	"916802"	"1"	
"IPILIMUMAB"	"Ingredient"	"40238188"	"1"	
"CALCIUM ACETAAT"	"Ingredient"	"951469"	"1"	
"ROPIVACAÏNE HYDROCHLORIDE"	"Ingredient"	"1136487"	"1"	
"DOCETAXEL"	"Ingredient"	"1315942"	"1"	
"CAMELLIA SINENSIS (DROOG EXTRACT)"	"Ingredient"	"42904180"	"1"	
"METHOXYPOLYETHYLEENGLYCOLEPOËTINE BÈTA"	"Ingredient"	"19015768"	"1"	
"HARPAGOPHYTUM (POEDER)"	"Ingredient"	"1391248"	"1"	
"SEVELAMER HYDROCHLORIDE"	"Ingredient"	"952004"	"1"	
"PIOGLITAZON HYDROCHLORIDE"	"Ingredient"	"1525215"	"1"	
"HYDROXYZINE DIHYDROCHLORIDE"	"Ingredient"	"777221"	"1"	
"BILASTINE"	"Ingredient"	"44012547"	"1"	
"IJZER(II) SULFAAT"	"Ingredient"	"1396131"	"1"	
"TICLOPIDINE HYDROCHLORIDE"	"Ingredient"	"1302398"	"1"	
"SULFACETAMIDE NATRIUM"	"Ingredient"	"1036252"	"1"	
"LEVOFLOXACINE"	"Ingredient"	"1742253"	"1"	
"C1-ESTERASEREMMER"	"Ingredient"	"45892906"	"1"	
"IMMUNOGLOBULINEN"	"Ingredient"	"19117912"	"1"	
"IBUPROFEN ARGININE"	"Ingredient"	"1177480"	"1"	
"AFLIBERCEPT"	"Ingredient"	"40244266"	"1"	
"IJZER(II) SULFAAT"	"Ingredient"	"1396131"	"1"	
"AESCULUS HIPPOCASTANUM (AESCINE)"	"Ingredient"	"19048012"	"1"	
"NATALIZUMAB"	"Ingredient"	"735843"	"1"	
"TESTOSTERON ISOCAPROAAT"	"Ingredient"	"1636780"	"1"	
"PRAMIPEXOL DIHYDROCHLORIDE"	"Ingredient"	"720810"	"1"	
"PRUCALOPRIDE SUCCINAAT"	"Ingredient"	"1356018"	"1"	
"ARTICAÏNE HYDROCHLORIDE"	"Ingredient"	"19080512"	"1"	
"NEOMYCINE SULFAAT"	"Ingredient"	"915981"	"1"	
"HYDROCORTISON"	"Ingredient"	"975125"	"1"	
"actuat"	"Unit"	"45744809"	"1"	"1"
"NITROFURANTOÏNE (MACROKRISTALLEN)"	"Ingredient"	"920293"	"1"	
"SAPROPTERINE DIHYDROCHLORIDE"	"Ingredient"	"19021959"	"1"	
"MARAVIROC"	"Ingredient"	"1787101"	"1"	
"ARIPIPRAZOL"	"Ingredient"	"757688"	"1"	
"ARTEMETHER"	"Ingredient"	"19033634"	"1"	
"CHELIDONIUM MAJUS (TINCTUUR)"	"Ingredient"	"19071835"	"1"	
"AMLODIPINE BESILAAT"	"Ingredient"	"1332418"	"1"	
"CLOMIFEEN CITRAAT"	"Ingredient"	"1598819"	"1"	
"ALLERGEENEXTRACT VAN 1 GRASSOORT"	"Ingredient"	"1594456"	"1"	
"TRIMETHOPRIM"	"Ingredient"	"1705674"	"1"	
"PALONOSETRON HYDROCHLORIDE"	"Ingredient"	"911354"	"1"	
"MISOPROSTOL"	"Ingredient"	"1150871"	"1"	
"MOMETASON FUROAAT"	"Ingredient"	"905233"	"1"	
"DICLOFENAC KALIUM"	"Ingredient"	"1124300"	"1"	
"FILGRASTIM"	"Ingredient"	"1304850"	"1"	
"CLAVULANAAT KALIUM"	"Ingredient"	"1759842"	"1"	
"SERENOA REPENS (EXTRACT)"	"Ingredient"	"36249258"	"1"	
"ALDESLEUKINE"	"Ingredient"	"1309770"	"1"	
"CEFTAZIDIM"	"Ingredient"	"1776684"	"1"	
"FOTEMUSTINE"	"Ingredient"	"36879099"	"1"	
"CRATAEGUS MONOGYNA (POEDER)"	"Ingredient"	"42898959"	"1"	
"NEOSTIGMINE METHYLSULFAAT"	"Ingredient"	"717136"	"1"	
"RIVASTIGMINE WATERSTOFTARTRAAT"	"Ingredient"	"733523"	"1"	
"MERCAPTOPURINE"	"Ingredient"	"1436650"	"1"	
"DOCUSAAT NATRIUM"	"Ingredient"	"941258"	"1"	
"TRIAMCINOLON ACETONIDE"	"Ingredient"	"903963"	"1"	
"GANCICLOVIR"	"Ingredient"	"1757803"	"1"	
"TRIPTORELINE PAMOAAT"	"Ingredient"	"1343039"	"1"	
"PERINDOPRIL ARGININE"	"Ingredient"	"1373225"	"1"	
"BUSERELINE ACETAAT"	"Ingredient"	"19033280"	"1"	
"DROPERIDOL"	"Ingredient"	"739323"	"1"	
"URSODEOXYCHOLZUUR"	"Ingredient"	"988095"	"1"	
"EBASTINE"	"Ingredient"	"19092433"	"1"	
"BIJENGIF"	"Ingredient"	"514834"	"1"	
"PLANTAGO OVATA (ZAADVLIES)"	"Ingredient"	"42899921"	"1"	
"ALTHAEA RADIX (VLOEIBAAR EXTRACT)"	"Ingredient"	"42898411"	"1"	
"CRATAEGUS MONOGYNA (POEDER)"	"Ingredient"	"42898960"	"2"	
"CALCITRIOL"	"Ingredient"	"19035631"	"1"	
"CITALOPRAM HYDROCHLORIDE"	"Ingredient"	"797617"	"1"	
"VITIS VINIFERA (POEDER)"	"Ingredient"	"43525901"	"1"	
"LATANOPROST"	"Ingredient"	"954688"	"1"	
"EPINEFRINE"	"Ingredient"	"1343916"	"1"	
"VARDENAFIL HYDROCHLORIDE"	"Ingredient"	"1311276"	"1"	
"SOFOSBUVIR"	"Ingredient"	"44785094"	"1"	
"BENZOYLPEROXIDE"	"Ingredient"	"918172"	"1"	
"BUTOCONAZOL NITRAAT"	"Ingredient"	"939784"	"1"	
"ROPIVACAÏNE HYDROCHLORIDE"	"Ingredient"	"1136487"	"1"	
"ACIDE ACETYLSALICYLIQUE"	"Ingredient"	"1112807"	"1"	
"ACIDE ASCORBIQUE"	"Ingredient"	"19011773"	"1"	
"ERLOTINIB HYDROCHLORIDE"	"Ingredient"	"1325363"	"1"	
"PROTEÏNE C"	"Ingredient"	"42801108"	"1"	
"VELAGLUCERASE ALFA"	"Ingredient"	"40174604"	"1"	
"ZINK SULFAAT"	"Ingredient"	"19044522"	"1"	
"BETAMETHASON ACETAAT"	"Ingredient"	"920458"	"1"	
"VALACICLOVIR HYDROCHLORIDE"	"Ingredient"	"1717704"	"1"	
"GOSERELINE ACETAAT"	"Ingredient"	"1366310"	"1"	
"TETANUS-ANATOXINE"	"Ingredient"	"529411"	"1"	
"PRAVASTATINE NATRIUM"	"Ingredient"	"1551860"	"1"	
"RETINOL PALMITAAT"	"Ingredient"	"19008339"	"1"	
"CITRAAT NATRIUM"	"Ingredient"	"977968"	"1"	
"EVEROLIMUS"	"Ingredient"	"19011440"	"1"	
"LEVETIRACETAM"	"Ingredient"	"711584"	"1"	
"HYALURONAAT NATRIUM"	"Ingredient"	"787787"	"1"	
"RIFAMPICINE"	"Ingredient"	"1763204"	"1"	
"INSULINE DEGLUDEC"	"Ingredient"	"35602717"	"1"	
"OXYTOCINE"	"Ingredient"	"1326115"	"1"	
"TETRACYCLINE HYDROCHLORIDE"	"Ingredient"	"1836948"	"1"	
"ALFENTANIL HYDROCHLORIDE"	"Ingredient"	"19059528"	"1"	
"ACETYLSALICYLZUUR LYSINE"	"Ingredient"	"1112807"	"1"	
"ETANERCEPT"	"Ingredient"	"1151789"	"1"	
"MUCOPOLYSACHARIDE POLYSULFAAT"	"Ingredient"	"19011028"	"1"	
"IXAZOMIB CITRAAT"	"Ingredient"	"35606214"	"1"	
"LERCANIDIPINE HYDROCHLORIDE"	"Ingredient"	"19015802"	"1"	
"TRAMAZOLINE HYDROCHLORIDE"	"Ingredient"	"19042445"	"1"	
"PENCICLOVIR"	"Ingredient"	"981654"	"1"	
"DIBOTERMINE ALFA"	"Ingredient"	"36879004"	"1"	
"OSIMERTINIB MESYLAAT"	"Ingredient"	"35605522"	"1"	
"AZTREONAM LYSINE"	"Ingredient"	"1715117"	"1"	
"ADEFOVIR DIPIVOXIL"	"Ingredient"	"1729323"	"1"	
"CLOTRIMAZOL"	"Ingredient"	"1000632"	"1"	
"TRANEXAMINEZUUR"	"Ingredient"	"1303425"	"1"	
"CISATRACURIUM BESILAAT"	"Ingredient"	"19015726"	"1"	
"BORDETELLA PERTUSSIS (ANTIGENEN)"	"Ingredient"	"529218"	"1"	
"ATORVASTATINE CALCIUM"	"Ingredient"	"1545958"	"1"	
"THUJA OCCIDENTALIS (TINCTUUR)"	"Ingredient"	"42900081"	"3"	
"ERYTHROMYCINE ETHYLSUCCINAAT"	"Ingredient"	"1746940"	"1"	
"DISOPYRAMIDE"	"Ingredient"	"1335606"	"1"	
"LEVOMEPROMAZINE MALEAAT"	"Ingredient"	"19005147"	"1"	
"BUPRENORFINE HYDROCHLORIDE"	"Ingredient"	"1133201"	"1"	
"DANAPAROÏDE NATRIUM"	"Ingredient"	"19026343"	"1"	
"SILYBUM MARIANUM (SILYMARINE)"	"Ingredient"	"42904211"	"2"	
"LANREOTIDE ACETAAT"	"Ingredient"	"1503501"	"1"	
"RUXOLITINIB FOSFAAT"	"Ingredient"	"40244464"	"1"	
"AVANAFIL"	"Ingredient"	"42800040"	"1"	
"NILOTINIB HYDROCHLORIDE"	"Ingredient"	"1394023"	"1"	
"DUTASTERIDE"	"Ingredient"	"989482"	"1"	
"ERGOTAMINE TARTRAAT"	"Ingredient"	"1145379"	"1"	
"SUSOCTOCOG ALFA"	"Ingredient"	"1352213"	"1"	
"BEDAQUILINE FUMARAAT"	"Ingredient"	"43012518"	"1"	
"MACROGOL 4.000"	"Ingredient"	"42899937"	"1"	
"DOXORUBICINE HYDROCHLORIDE (IN GEPEGYLEERDE LIPOSOMEN)"	"Ingredient"	"19051649"	"1"	
"LENALIDOMIDE"	"Ingredient"	"19026972"	"1"	
"BUTYLHYOSCINE BROMIDE"	"Ingredient"	"40234201"	"1"	
"AESCINE"	"Ingredient"	"19048012"	"1"	
"HEDERA HELIX (DROOG EXTRACT)"	"Ingredient"	"42899163"	"1"	
"PIBRENTASVIR"	"Ingredient"	"793844"	"1"	
"ANAKINRA"	"Ingredient"	"1114375"	"1"	
"ZUCLOPENTHIXOL DECANOAAT"	"Ingredient"	"19010886"	"1"	
"LEVOBUPIVACAÏNE HYDROCHLORIDE"	"Ingredient"	"19098741"	"1"	
"LEVOMENTHOL"	"Ingredient"	"19056157"	"1"	
"TIPRANAVIR"	"Ingredient"	"1736999"	"1"	
"VEDOLIZUMAB"	"Ingredient"	"45774639"	"1"	
"INOSINE PRANOBEX"	"Ingredient"	"19083285"	"1"	
"HEPATITIS A-VIRUS (GEÏNACTIVEERD)"	"Ingredient"	"596876"	"1"	
"GALSULFASE"	"Ingredient"	"19078649"	"1"	
"DIËNOGEST"	"Ingredient"	"19054876"	"1"	
"MYCOFENOLAAT NATRIUM"	"Ingredient"	"19068900"	"1"	
"CRATAEGUS (DROOG EXTRACT)"	"Ingredient"	"46234010"	"3"	
"VINBLASTINE SULFAAT"	"Ingredient"	"19008264"	"1"	
"ESOMEPRAZOL MAGNESIUM"	"Ingredient"	"904453"	"1"	
"ECULIZUMAB"	"Ingredient"	"19080458"	"1"	
"LIDOCAÏNE HYDROCHLORIDE"	"Ingredient"	"989878"	"1"	
"APRACLONIDINE HYDROCHLORIDE"	"Ingredient"	"919986"	"1"	
"PACLITAXEL (NANOPARTIKELS GEBONDEN AAN ALBUMINE)"	"Ingredient"	"1378382"	"1"	
"DEXKETOPROFEN TROMETAMOL"	"Ingredient"	"19056874"	"1"	
"VILDAGLIPTINE"	"Ingredient"	"19122137"	"1"	
"THALIDOMIDE"	"Ingredient"	"19137042"	"1"	
"AMILORIDE HYDROCHLORIDE"	"Ingredient"	"991382"	"1"	
"LAMOTRIGINE"	"Ingredient"	"705103"	"1"	
"LISINOPRIL"	"Ingredient"	"1308216"	"1"	
"MAPROTILINE HYDROCHLORIDE"	"Ingredient"	"794147"	"1"	
"MIANSERINE HYDROCHLORIDE"	"Ingredient"	"19007737"	"1"	
"LAURYLSULFOACETAAT NATRIUM"	"Ingredient"	"19014215"	"1"	
"ZIDOVUDINE"	"Ingredient"	"1710612"	"1"	
"ENZALUTAMIDE"	"Ingredient"	"42900250"	"1"	
"GLYCEROL"	"Ingredient"	"961145"	"1"	
"ACETYLSALICYLZUUR"	"Ingredient"	"1112807"	"1"	
"ACONIT"	"Ingredient"	"19058354"	"1"	
"ACONIT"	"Ingredient"	"44507446"	"2"	
"FROVATRIPTAN SUCCINAAT"	"Ingredient"	"1189458"	"1"	
"INTERFERON BÈTA-1A"	"Ingredient"	"722424"	"1"	
"ACONIT"	"Ingredient"	"1593269"	"3"	
"ACONIT"	"Ingredient"	"42898400"	"4"	
"MOXONIDINE"	"Ingredient"	"19011021"	"1"	
"PROGUANIL HYDROCHLORIDE"	"Ingredient"	"1792429"	"1"	
"TOTALE PROTEÏNEN (WAARONDER FIBRINOGEEN EN FIBRONECTINE)"	"Ingredient"	"19025693"	"1"	
"MUPIROCINE CALCIUM"	"Ingredient"	"951511"	"1"	
"SOMATOSTATINE ACETAAT"	"Ingredient"	"19136066"	"1"	
"HYDROXYCARBAMIDE"	"Ingredient"	"1377141"	"1"	
"IBRUTINIB"	"Ingredient"	"44507848"	"1"	
"HYDROXOCOBALAMINE"	"Ingredient"	"1377023"	"1"	
"NORGESTREL"	"Ingredient"	"1521592"	"1"	
"CALCIUM GLUCONOLACTAAT"	"Ingredient"	"36256123"	"1"	
"GLYCOPYRRONIUM BROMIDE"	"Ingredient"	"45775571"	"1"	
"CARGLUMAATZUUR"	"Ingredient"	"19102150"	"1"	
"POVIDON-JOOD"	"Ingredient"	"1750087"	"1"	
"INTERFERON BÈTA-1B"	"Ingredient"	"713196"	"1"	
"PARECOXIB NATRIUM"	"Ingredient"	"19003570"	"1"	
"IMMUNOGLOBULINEN, ANTI-T-LYMFOCYTEN"	"Ingredient"	"19136041"	"1"	
"DEXRAZOXAN HYDROCHLORIDE"	"Ingredient"	"1353011"	"1"	
"HEMINE"	"Ingredient"	"19067303"	"1"	
"PALIVIZUMAB"	"Ingredient"	"537647"	"1"	
"CLOBAZAM"	"Ingredient"	"19050832"	"1"	
"CARFILZOMIB"	"Ingredient"	"42873638"	"1"	
"MELKZUUR"	"Ingredient"	"19011035"	"1"	
"ACONIT"	"Ingredient"	"42904093"	"5"	
"RIBOFLAVINE"	"Ingredient"	"19062817"	"1"	
"LEVODROPROPIZINE"	"Ingredient"	"19067412"	"2"	
"THUJA OCCIDENTALIS (TINCTUUR)"	"Ingredient"	"42900082"	"1"	
"LIPEGFILGRASTIM"	"Ingredient"	"44506753"	"1"	
"ANIDULAFUNGINE"	"Ingredient"	"19026450"	"1"	
"TROMBINE"	"Ingredient"	"1300673"	"1"	
"SELENIUM (ONDER VORM VAN NATRIUMSELENIET)"	"Ingredient"	"40171076"	"1"	
"SAFINAMIDE METHAANSULFONAAT"	"Ingredient"	"1594333"	"1"	
"INFLIXIMAB"	"Ingredient"	"937368"	"1"	
"SPIRAMYCINE"	"Ingredient"	"19070251"	"1"	
"THYMOL"	"Ingredient"	"19000726"	"1"	
"EPOPROSTENOL NATRIUM"	"Ingredient"	"1354118"	"1"	
"IFOSFAMIDE"	"Ingredient"	"19078187"	"1"	
"GUANFACINE HYDROCHLORIDE"	"Ingredient"	"1344965"	"1"	
"PROPOFOL"	"Ingredient"	"753626"	"1"	
"OLOPATADINE HYDROCHLORIDE"	"Ingredient"	"915855"	"1"	
"TUROCTOCOG ALFA"	"Ingredient"	"1352213"	"1"	
"DAPOXETINE HYDROCHLORIDE"	"Ingredient"	"36879119"	"1"	
"CARBOPROST TROMETAMOL"	"Ingredient"	"19049150"	"1"	
"LEVOCABASTINE HYDROCHLORIDE"	"Ingredient"	"907553"	"1"	
"NADROPARINE CALCIUM"	"Ingredient"	"19001014"	"1"	
"HYDROXYCHLOROQUINE SULFAAT"	"Ingredient"	"1777087"	"1"	
"ERIBULINE MESILAAT"	"Ingredient"	"40230712"	"1"	
"BISOPROLOL FUMARAAT"	"Ingredient"	"1338005"	"1"	
"OCRELIZUMAB"	"Ingredient"	"1593457"	"1"	
"OMALIZUMAB"	"Ingredient"	"1110942"	"1"	
"AGALSIDASE ALFA"	"Ingredient"	"36878851"	"1"	
"ORCHARD GRASS POLLEN EXTRACT"	"Ingredient"	"40161896"	"1"	
"PERENNIAL RYE GRASS POLLEN EXTRACT"	"Ingredient"	"40161976"	"1"	
"KLEBSIELLA OZAENAE"	"Ingredient"	"40798908"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 22F VACCINE"	"Ingredient"	"40163690"	"1"	
"MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y"	"Ingredient"	"514015"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 9V VACCINE"	"Ingredient"	"40163710"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 1 VACCINE"	"Ingredient"	"40163661"	"1"	
"L1 PROTEIN, HUMAN PAPILLOMAVIRUS TYPE 45 VACCINE"	"Ingredient"	"45892476"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE"	"Ingredient"	"40163680"	"1"	
"STREPTOCOCCUS PNEUMONIAE"	"Ingredient"	"43012408"	"1"	
"INFLUENZA A VIRUS"	"Ingredient"	"42903441"	"1"	
"ACONIT"	"Ingredient"	"43012479"	"6"	
"POLIOVIRUS VACCINE INACTIVATED, TYPE 3 (SAUKETT)"	"Ingredient"	"523367"	"1"	
"ACONIT"	"Ingredient"	"44506788"	"7"	
"STREPTOCOCCUS PNEUMONIAE SEROTYPE 23F CAPSULAR ANTIGEN DIPHTHERIA CRM197 PROTEIN CONJUGATE VACCINE"	"Ingredient"	"529042"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 23F VACCINE"	"Ingredient"	"40163692"	"1"	
"MENINGOCOCCAL GROUP C POLYSACCHARIDE"	"Ingredient"	"509081"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 20 VACCINE"	"Ingredient"	"40163688"	"1"	
"L1 PROTEIN, HUMAN PAPILLOMAVIRUS TYPE 31 VACCINE"	"Ingredient"	"45892474"	"1"	
"STREPTOCOCCUS PNEUMONIAE SEROTYPE 6B CAPSULAR ANTIGEN DIPHTHERIA CRM197 PROTEIN CONJUGATE VACCINE"	"Ingredient"	"529046"	"1"	
"ALUMINUM HYDROXIDE"	"Ingredient"	"985247"	"1"	
"STREPTOCOCCUS PNEUMONIAE SEROTYPE 6A CAPSULAR ANTIGEN DIPHTHERIA CRM197 PROTEIN CONJUGATE VACCINE"	"Ingredient"	"40174020"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 12F VACCINE"	"Ingredient"	"40163672"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 8 VACCINE"	"Ingredient"	"40163706"	"1"	
"MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135"	"Ingredient"	"514012"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 10A VACCINE"	"Ingredient"	"40163668"	"1"	
"STREPTOCOCCUS PNEUMONIAE SEROTYPE 19F CAPSULAR ANTIGEN DIPHTHERIA CRM197 PROTEIN CONJUGATE VACCINE"	"Ingredient"	"528990"	"1"	
"STREPTOCOCCUS PNEUMONIAE SEROTYPE 7F CAPSULAR ANTIGEN DIPHTHERIA CRM197 PROTEIN CONJUGATE VACCINE"	"Ingredient"	"40174023"	"1"	
"PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 7F VACCINE"	"Ingredient"	"40163704"	"1"	
"L1 PROTEIN, HUMAN PAPILLOMAVIRUS TYPE 11 VACCINE"	"Ingredient"	"529076"	"1"	
"STAPHYLOCOCCUS AUREUS"	"Ingredient"	"42900111"	"1"	
"STREPTOCOCCUS PNEUMONIAE SEROTYPE 5 CAPSULAR ANTIGEN DIPHTHERIA CRM197 PROTEIN CONJUGATE VACCINE"	"Ingredient"	"40174018"	"1"	
