concept_code_1	concept_code_2	vocabulary_id_1	vocabulary_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
"5-78a.k1"	"118734004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-354.26"	"232854009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-808.ac"	"19578002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-244.x3"	"265703000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.0s"	"59042004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-916.3c"	"15541005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.77"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-382.9h"	"386609006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-774.71"	"118731007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.70"	"25410008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-812.hp"	"0MUW4KZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.51"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.60"	"33834001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-900.0x"	"119827003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.kx"	"771564009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-686.00"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-916.67"	"35627003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.52"	"281760001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.2b"	"281758003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-397.92"	"119819007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-397.a6"	"119819007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-812.hq"	"0MUW4KZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-788.59"	"178966003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-808.b0"	"447909002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-431.3x"	"3041000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-853.59"	"119574004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.a6"	"60785009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.54"	"60661005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-467.0x"	"85435009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.2t"	"129204000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.a7"	"178170005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-782.3s"	"68471001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.1m"	"80557002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-894.xc"	"118699001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-892.48"	"120217006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.57"	"281766007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-909.1f"	"449661005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-427.x4"	"118829007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-388.a2"	"64616004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-859.26"	"387713003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.68"	"18553008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-517.72"	"235555007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-689.0x"	"118864003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.18"	"41513008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-852.48"	"107737002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-859.13"	"118706006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.62"	"175472009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-856.99"	"178086001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.32"	"281760001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.80"	"81506009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.36"	"60785009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-604.32"	"87795007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-916.50"	"60497006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.2a"	"0PPM34Z"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-346.a1"	"120153004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-704.6h"	"119593002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-894.2b"	"177853001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-856.6a"	"178086001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.91"	"608875004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-791.mg"	"133861000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.ac"	"119616003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.0x"	"54334009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.ej"	"608787004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.9k"	"129201008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-927.02"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-704.64"	"119593002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-812.an"	"0MUW4KZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.62"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-704.69"	"119593002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.65"	"119592007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-892.3c"	"21448006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-796.00"	"699153007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.9h"	"118733005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-796.3v"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.1k"	"447086009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-810.8p"	"450660009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.xr"	"118737006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.32"	"118734004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-771.2x"	"56195000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-401.fx"	"58347006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-795.5b"	"133861000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-529.p0"	"235580007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.22"	"112815000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.72"	"264983002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-393.35"	"29454005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.52"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-512.42"	"3360004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-552.52"	"26782000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-702.3x"	"128312004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.xf"	"36939002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.4t"	"129204000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.38"	"221270009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-529.r1"	"235580007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.nx"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-010.12"	"36910002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.1k"	"1455007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.6a"	"371566003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-467.71"	"307364002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-530.72"	"50465008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.0g"	"75582008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-086.01"	"387713003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.8k"	"40322000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-855.57"	"66583008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.26"	"75986001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.48"	"120223001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.09"	"315340007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-397.52"	"119591000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.6a"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-451.x2"	"88865007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.a4"	"0WQ03ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.60"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-839.63"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-771.42"	"56195000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-143.1k"	"172523009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-796.4x"	"133861000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.xc"	"129208002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.0h"	"31951004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-835.b1"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-744.21"	"62692004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-923.79"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-841.01"	"359550004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.j0"	"709013008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-808.b1"	"447909002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-896.1x"	"225148005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.9u"	"129204000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-839.b2"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-252.1x"	"68769000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-784.9x"	"80983001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-382.80"	"373393008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.12"	"232474008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-381.2x"	"118949002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.11"	"232474008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-853.29"	"119574004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-420.x0"	"33187003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-244.40"	"265703000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-517.2x"	"235555007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.ga"	"0PPM34Z"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-795.x0"	"699153007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.7q"	"5865004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-855.xa"	"66583008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.x2"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-704.56"	"119593002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.kh"	"118733005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-656.ax"	"120061007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-924.2x"	"447086009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.kx"	"297282004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-909.0c"	"119615004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.ba"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.1g"	"221270009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-791.68"	"28696005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.0x"	"447167004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.2b"	"129188009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-529.5x"	"235580007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.x4"	"177647003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-656.8x"	"120061007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-856.32"	"178086001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-784.6d"	"116372002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-704.4r"	"119593002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.x3"	"315340007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-663.4x"	"118869008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-371.56"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.er"	"84334000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.5p"	"129202001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-371.50"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-83b.11"	"426498007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.d0"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.er"	"118737006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.px"	"709013008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-920.3m"	"392426009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-796.ez"	"608780002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.23"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.12"	"177647003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-388.9j"	"64616004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-382.84"	"373393008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-847.67"	"301762005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.xd"	"221270009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.hh"	"36939002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.63"	"281760001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-847.46"	"301762005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-782.3n"	"51189002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.50"	"0LQ03ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-83b.82"	"426498007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-901.x6"	"119849009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-448.ax"	"119884008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.6k"	"19948003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.c8"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-777.51"	"118731007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.nx"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.6c"	"45835000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.xf"	"221270009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.bx"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-791.95"	"47833006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-449.m2"	"0W3P0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.a3"	"178170005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-837.02"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-795.e0"	"608779000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.0n"	"49489003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.4a"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-393.46"	"23075000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-371.35"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-401.a0"	"58347006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-401.a3"	"58347006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-529.ex"	"235580007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-469.01"	"307558008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-784.a0"	"0PU937Z"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.43"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-772.10"	"367477001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-563.10"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.8q"	"5865004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.m6"	"133861000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.x0"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-916.8c"	"15541005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.73"	"264983002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.32"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.xm"	"19948003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.9a"	"0J563ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-467.bx"	"186648008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-925.a9"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-031.31"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-800.68"	"359913006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-771.3x"	"56195000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.b3"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-272.63"	"26782000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.kw"	"129183000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.7d"	"78918006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.12"	"234900007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-892.35"	"61381007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-538.90"	"737069008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.2x"	"447167004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-38a.c4"	"233407007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.2w"	"129183000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.81"	"72707008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-395.1x"	"51574001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-91a.x9"	"118708007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-777.31"	"118731007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-856.8x"	"178086001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.7b"	"238226004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.66"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.3x"	"297282004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-563.21"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-744.22"	"62692004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.08"	"41513008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.pc"	"371566003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.5c"	"281758003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.43"	"281760001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-663.x4"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-909.xe"	"449660006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-896.2a"	"225148005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.73"	"118705005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-244.21"	"265703000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-920.xa"	"118695007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-376.41"	"0WPC0YZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
